state_id,prompt_id,alpha_helpfulness,alpha_harmlessness,normalized_generation_position,generated_token_count,prompt_token_count,base_entropy,base_top1_probability,base_top1_top2_margin,base_topk_mass,parm_entropy,parm_top1_probability,parm_top1_top2_margin,parm_topk_mass,top1_disagreement,topk_overlap,js_divergence,symmetric_kl,logprob_correlation,candidate_rank_disagreement
f60_a2_p03_s01,pku_round0_00123,0.5,0.5,0.25396825396825395,16.0,14.0,4.084955215454102,0.09405916184186935,0.017290309071540833,0.5152095556259155,4.275568962097168,0.07819868624210358,0.004161655902862549,0.4909672141075134,0.0,0.9,0.020853852853178978,0.08822960406541824,0.9778063297271729,0.20000000298023224
f60_a2_p03_s02,pku_round0_00123,0.5,0.5,0.5079365079365079,32.0,14.0,1.189839482307434,0.577225923538208,0.37460052967071533,0.9951440095901489,1.402499794960022,0.5221115350723267,0.3416746258735657,0.9898729920387268,0.0,0.9,0.007786370348185301,0.03305629640817642,0.9502260088920593,0.0363636389374733
f60_a2_p03_s03,pku_round0_00123,0.5,0.5,0.746031746031746,47.0,14.0,2.5430874824523926,0.3193013668060303,0.09288279712200165,0.8191871047019958,2.897134304046631,0.27446746826171875,0.11057545244693756,0.7758099436759949,0.0,0.8,0.022498760372400284,0.09673884510993958,0.9660712480545044,0.12121212482452393
f60_a2_p03_s04,pku_round0_00123,0.5,0.5,1.0,63.0,14.0,1.428127408027649,0.4474768042564392,0.11494028568267822,0.9906872510910034,1.8875367641448975,0.26950016617774963,0.02411748468875885,0.9686786532402039,1.0,0.6,0.056756287813186646,0.24618834257125854,0.902941107749939,0.20879119634628296
f60_a3_p03_s00,pku_round0_00123,0.25,0.75,0.0,0.0,14.0,3.799506902694702,0.41047874093055725,0.3492277264595032,0.6041280031204224,4.97616720199585,0.12424524873495102,0.06669110059738159,0.40395307540893555,1.0,0.6,0.21694421768188477,2.8148033618927,0.9266776442527771,0.2857142686843872
f60_a3_p03_s01,pku_round0_00123,0.25,0.75,0.25396825396825395,16.0,14.0,4.084955215454102,0.09405916184186935,0.017290309071540833,0.5152095556259155,4.318254470825195,0.0738593265414238,0.00555061548948288,0.48174428939819336,1.0,0.9,0.022291850298643112,0.09446902573108673,0.9769064784049988,0.20000000298023224
f60_a3_p03_s02,pku_round0_00123,0.25,0.75,0.5079365079365079,32.0,14.0,1.9318591356277466,0.5517206192016602,0.4709860682487488,0.9088904857635498,2.464693069458008,0.4092228412628174,0.3305087387561798,0.8469698429107666,0.0,0.8,0.020143847912549973,0.08541275560855865,0.974014163017273,0.13636364042758942
f60_a3_p03_s03,pku_round0_00123,0.25,0.75,0.746031746031746,47.0,14.0,0.43545079231262207,0.9246613383293152,0.8915027379989624,0.9914469718933105,0.7047117948532104,0.8696936964988708,0.8206289410591125,0.981839120388031,0.0,0.9,0.005695623811334372,0.025666330009698868,0.9730132818222046,0.05454545468091965
f60_a3_p03_s04,pku_round0_00123,0.25,0.75,1.0,63.0,14.0,0.39795976877212524,0.9268888235092163,0.8842097520828247,0.9927365779876709,0.8812114596366882,0.7887059450149536,0.6930250525474548,0.9887155294418335,0.0,0.7,0.02692347764968872,0.13568688929080963,0.939811646938324,0.1666666716337204
f60_a4_p03_s00,pku_round0_00123,0.0,1.0,0.0,0.0,14.0,3.799506902694702,0.41047874093055725,0.3492277264595032,0.6041280031204224,5.003266334533691,0.11943308264017105,0.059378355741500854,0.3992792069911957,1.0,0.6,0.21665255725383759,2.82613468170166,0.9267906546592712,0.2967033088207245
f60_a4_p03_s01,pku_round0_00123,0.0,1.0,0.25396825396825395,16.0,14.0,4.084955215454102,0.09405916184186935,0.017290309071540833,0.5152095556259155,4.348197937011719,0.07413647323846817,0.014566142112016678,0.4738427698612213,1.0,0.8,0.027007637545466423,0.11438577622175217,0.9752904772758484,0.22727273404598236
f60_a4_p03_s02,pku_round0_00123,0.0,1.0,0.5079365079365079,32.0,14.0,1.9257506132125854,0.4521823823451996,0.25770115852355957,0.9548872113227844,2.2143476009368896,0.3419850170612335,0.12460611760616302,0.9299413561820984,0.0,0.9,0.010312408208847046,0.043946024030447006,0.965214729309082,0.0363636389374733
f60_a4_p03_s03,pku_round0_00123,0.0,1.0,0.746031746031746,47.0,14.0,3.3578524589538574,0.2252904325723648,0.048457950353622437,0.7207636833190918,3.8378515243530273,0.14726164937019348,0.005641505122184753,0.6293957829475403,1.0,1.0,0.02396097220480442,0.1052008792757988,0.9753810167312622,0.13333334028720856
f60_a4_p03_s04,pku_round0_00123,0.0,1.0,1.0,63.0,14.0,0.23086772859096527,0.9685100317001343,0.9533371329307556,0.9909407496452332,0.9865062236785889,0.8482432961463928,0.8079456686973572,0.9435859322547913,0.0,0.7,0.02741306647658348,0.1329101324081421,0.9659448266029358,0.19230769574642181
f60_a0_p04_s00,pku_round0_00126,1.0,0.0,0.0,0.0,14.0,3.6305243968963623,0.41727346181869507,0.32773399353027344,0.6510975360870361,4.391592979431152,0.24809245765209198,0.11108279228210449,0.5365719199180603,1.0,0.6,0.23318450152873993,2.6436030864715576,0.9380925893783569,0.34065932035446167
f60_a0_p04_s01,pku_round0_00126,1.0,0.0,0.25396825396825395,16.0,14.0,2.259777784347534,0.5544759035110474,0.4782540500164032,0.8777391314506531,2.778033971786499,0.37768110632896423,0.20877166092395782,0.8254197239875793,0.0,0.8,0.030758388340473175,0.12903286516666412,0.9690049290657043,0.1666666716337204
f60_a0_p04_s02,pku_round0_00126,1.0,0.0,0.5079365079365079,32.0,14.0,3.8638856410980225,0.18507719039916992,0.0962761715054512,0.6450169682502747,3.684349536895752,0.1843416541814804,0.07512284070253372,0.6785151958465576,0.0,0.9,0.00953659787774086,0.04042525216937065,0.978742778301239,0.09090909361839294
f60_a0_p04_s03,pku_round0_00126,1.0,0.0,0.746031746031746,47.0,14.0,2.1947014331817627,0.3878213167190552,0.061243027448654175,0.8832249641418457,2.674905300140381,0.30292239785194397,0.009319931268692017,0.8316881656646729,0.0,1.0,0.013511884957551956,0.05646859109401703,0.9816546440124512,0.02222222276031971
f60_a0_p04_s04,pku_round0_00126,1.0,0.0,1.0,63.0,14.0,3.503192186355591,0.2457076758146286,0.1509789228439331,0.7176703214645386,3.6682634353637695,0.21699289977550507,0.1160818338394165,0.6884626746177673,0.0,0.9,0.01187147293239832,0.049494341015815735,0.9871231913566589,0.12727272510528564
f60_a1_p04_s00,pku_round0_00126,0.75,0.25,0.0,0.0,14.0,3.6305243968963623,0.41727346181869507,0.32773399353027344,0.6510975360870361,4.503376007080078,0.23969502747058868,0.11534285545349121,0.5193763375282288,1.0,0.6,0.22976970672607422,2.715780735015869,0.941035807132721,0.34065932035446167
f60_a1_p04_s01,pku_round0_00126,0.75,0.25,0.25396825396825395,16.0,14.0,2.5145044326782227,0.30576127767562866,0.0923054963350296,0.8908835053443909,3.124925374984741,0.20345519483089447,0.018207132816314697,0.7993112206459045,0.0,0.9,0.03131191432476044,0.13112536072731018,0.9716293215751648,0.12727272510528564
f60_a1_p04_s02,pku_round0_00126,0.75,0.25,0.5079365079365079,32.0,14.0,1.7916676998138428,0.7122780680656433,0.6528899669647217,0.8652862906455994,2.5086662769317627,0.5834214091300964,0.5179633498191833,0.7928709983825684,0.0,0.8,0.017637578770518303,0.07403901219367981,0.9790285229682922,0.1515151411294937
f60_a1_p04_s03,pku_round0_00126,0.75,0.25,0.746031746031746,47.0,14.0,1.9150354862213135,0.4161527454853058,0.08694884181022644,0.9103689789772034,2.4160921573638916,0.44422441720962524,0.2833369970321655,0.8452218174934387,1.0,0.9,0.05837905779480934,0.2482362687587738,0.9701237082481384,0.1818181872367859
f60_a1_p04_s04,pku_round0_00126,0.75,0.25,1.0,63.0,14.0,0.4511025547981262,0.9426612854003906,0.9355199933052063,0.9748237729072571,0.5473604202270508,0.9245403409004211,0.9133479595184326,0.9715572595596313,0.0,0.8,0.0021369813475757837,0.013414745219051838,0.974644660949707,0.10606060177087784
f60_a2_p04_s00,pku_round0_00126,0.5,0.5,0.0,0.0,14.0,3.6305243968963623,0.41727346181869507,0.32773399353027344,0.6510975360870361,4.611456394195557,0.2318500280380249,0.11973469704389572,0.5018904805183411,1.0,0.6,0.22674308717250824,2.770876407623291,0.9435724020004272,0.34065932035446167
f60_a2_p04_s01,pku_round0_00126,0.5,0.5,0.25396825396825395,16.0,14.0,2.5145044326782227,0.30576127767562866,0.0923054963350296,0.8908835053443909,3.167167901992798,0.19945554435253143,0.01926247775554657,0.7915967106819153,0.0,0.9,0.033319152891635895,0.13977551460266113,0.9708431363105774,0.1090909093618393
f60_a2_p04_s02,pku_round0_00126,0.5,0.5,0.5079365079365079,32.0,14.0,1.7916676998138428,0.7122780680656433,0.6528899669647217,0.8652862906455994,2.473024368286133,0.5941520929336548,0.5329796075820923,0.7973615527153015,0.0,0.8,0.015206117182970047,0.06381847709417343,0.9794244170188904,0.13636364042758942
f60_a2_p04_s03,pku_round0_00126,0.5,0.5,0.746031746031746,47.0,14.0,1.9150354862213135,0.4161527454853058,0.08694884181022644,0.9103689789772034,2.3692615032196045,0.4465390741825104,0.27303269505500793,0.8522247672080994,1.0,0.9,0.051628727465867996,0.21889764070510864,0.9697962999343872,0.1818181872367859
f60_a2_p04_s04,pku_round0_00126,0.5,0.5,1.0,63.0,14.0,0.4511025547981262,0.9426612854003906,0.9355199933052063,0.9748237729072571,0.5823976993560791,0.9195801615715027,0.9078220725059509,0.9688383936882019,0.0,0.8,0.002553000347688794,0.0158834271132946,0.9731593132019043,0.12121212482452393
f60_a3_p04_s00,pku_round0_00126,0.25,0.75,0.0,0.0,14.0,3.6305243968963623,0.41727346181869507,0.32773399353027344,0.6510975360870361,4.7296576499938965,0.21990013122558594,0.11803574860095978,0.482720285654068,1.0,0.6,0.22414498031139374,2.7980895042419434,0.9456608891487122,0.34065932035446167
f60_a3_p04_s01,pku_round0_00126,0.25,0.75,0.25396825396825395,16.0,14.0,2.844721794128418,0.2577761709690094,0.030289500951766968,0.8193897604942322,3.428130626678467,0.23803353309631348,0.07697199285030365,0.7318781018257141,0.0,0.9,0.025946922600269318,0.11503593623638153,0.9758299589157104,0.12727272510528564
f60_a3_p04_s02,pku_round0_00126,0.25,0.75,0.5079365079365079,32.0,14.0,0.07526227831840515,0.9908924102783203,0.9868428707122803,0.9986633062362671,0.09355291724205017,0.9893339276313782,0.9860339760780334,0.9973823428153992,0.0,0.8,0.00036573619581758976,0.0016926894895732403,0.8445533514022827,0.10606060177087784
f60_a3_p04_s03,pku_round0_00126,0.25,0.75,0.746031746031746,47.0,14.0,2.786219596862793,0.2970280945301056,0.060216665267944336,0.8341578841209412,2.9610848426818848,0.4364868700504303,0.3449942469596863,0.7556670904159546,0.0,0.7,0.0949043333530426,0.7847887277603149,0.9520308971405029,0.21794871985912323
f60_a3_p04_s04,pku_round0_00126,0.25,0.75,1.0,63.0,14.0,1.1207553148269653,0.732869029045105,0.620479941368103,0.9760033488273621,1.1429466009140015,0.729577898979187,0.6194280982017517,0.9767093658447266,0.0,0.9,0.00193145708180964,0.010630407370626926,0.9798304438591003,0.0727272778749466
f60_a4_p04_s00,pku_round0_00126,0.0,1.0,0.0,0.0,14.0,3.6305243968963623,0.41727346181869507,0.32773399353027344,0.6510975360870361,4.838153839111328,0.20871834456920624,0.11646122485399246,0.46495768427848816,1.0,0.6,0.222365140914917,2.8258745670318604,0.9468200206756592,0.36263737082481384
f60_a4_p04_s01,pku_round0_00126,0.0,1.0,0.25396825396825395,16.0,14.0,2.844721794128418,0.2577761709690094,0.030289500951766968,0.8193897604942322,3.3931775093078613,0.24224603176116943,0.07704858481884003,0.7397886514663696,0.0,0.9,0.026526696979999542,0.11853031814098358,0.9738901853561401,0.1090909093618393
f60_a4_p04_s02,pku_round0_00126,0.0,1.0,0.5079365079365079,32.0,14.0,0.07526227831840515,0.9908924102783203,0.9868428707122803,0.9986633062362671,0.10121876746416092,0.9884059429168701,0.9847280383110046,0.9970108270645142,0.0,0.8,0.00040909816743806005,0.0018615026492625475,0.8518185615539551,0.09090909361839294
f60_a4_p04_s03,pku_round0_00126,0.0,1.0,0.746031746031746,47.0,14.0,2.786219596862793,0.2970280945301056,0.060216665267944336,0.8341578841209412,2.967169761657715,0.43824684619903564,0.34046077728271484,0.7577952146530151,0.0,0.6,0.11465249955654144,1.0039292573928833,0.9475395679473877,0.2637362778186798
f60_a4_p04_s04,pku_round0_00126,0.0,1.0,1.0,63.0,14.0,2.1024110317230225,0.6531898975372314,0.6066065430641174,0.840643048286438,2.3853836059570312,0.5944416522979736,0.5391499996185303,0.8110296130180359,0.0,0.9,0.0061359405517578125,0.02596062794327736,0.9826790690422058,0.0727272778749466
f60_a0_p05_s00,pku_round0_00146,1.0,0.0,0.0,0.0,9.0,4.303008079528809,0.3283612132072449,0.25622981786727905,0.5436729788780212,5.225547790527344,0.15183666348457336,0.10117604583501816,0.3987622559070587,1.0,0.6,0.1703210175037384,2.027261734008789,0.9579306840896606,0.3076923191547394
f60_a0_p05_s01,pku_round0_00146,1.0,0.0,0.25396825396825395,16.0,9.0,2.0537850856781006,0.6484529376029968,0.6082741618156433,0.8380939960479736,2.265223979949951,0.615961492061615,0.5621393918991089,0.7982467412948608,0.0,0.8,0.025502879172563553,0.11261998116970062,0.9702324867248535,0.24242424964904785
f60_a0_p05_s02,pku_round0_00146,1.0,0.0,0.5079365079365079,32.0,9.0,2.4709603786468506,0.3813883066177368,0.2211550623178482,0.8836134076118469,2.5548954010009766,0.3653658926486969,0.20822398364543915,0.8733521699905396,0.0,1.0,0.008468342944979668,0.037677474319934845,0.979300320148468,0.1111111119389534
f60_a0_p05_s03,pku_round0_00146,1.0,0.0,0.746031746031746,47.0,9.0,1.1419811248779297,0.576321005821228,0.2479431927204132,0.9862896800041199,1.1295720338821411,0.6238664388656616,0.35970476269721985,0.9873872995376587,0.0,0.9,0.006124352104961872,0.029777145013213158,0.9640884399414062,0.09090909361839294
f60_a0_p05_s04,pku_round0_00146,1.0,0.0,1.0,63.0,9.0,2.0827598571777344,0.47119370102882385,0.33724501729011536,0.9259791374206543,2.3858768939971924,0.4550166726112366,0.29150301218032837,0.8707249164581299,1.0,0.8,0.21124383807182312,0.9547837972640991,0.9636932015419006,0.24242424964904785
f60_a1_p05_s00,pku_round0_00146,0.75,0.25,0.0,0.0,9.0,4.303008079528809,0.3283612132072449,0.25622981786727905,0.5436729788780212,5.252656936645508,0.1523544043302536,0.1057070717215538,0.3899843096733093,1.0,0.6,0.16775867342948914,2.1549136638641357,0.9595800042152405,0.2967033088207245
f60_a1_p05_s01,pku_round0_00146,0.75,0.25,0.25396825396825395,16.0,9.0,1.9600681066513062,0.6399135589599609,0.584865391254425,0.8778393268585205,1.1172012090682983,0.8048931956291199,0.7731926441192627,0.9560337066650391,0.0,0.8,0.0314619317650795,0.14623437821865082,0.9466394782066345,0.19696970283985138
f60_a1_p05_s02,pku_round0_00146,0.75,0.25,0.5079365079365079,32.0,9.0,2.467582941055298,0.5197928547859192,0.4166368246078491,0.8262108564376831,3.2173261642456055,0.34332501888275146,0.2611386179924011,0.7519873380661011,0.0,0.8,0.04652315005660057,0.1934652328491211,0.9793323874473572,0.1818181872367859
f60_a1_p05_s03,pku_round0_00146,0.75,0.25,0.746031746031746,47.0,9.0,2.492421865463257,0.37370187044143677,0.24455393850803375,0.8715640902519226,2.7476539611816406,0.2858124375343323,0.17033377289772034,0.8437373638153076,0.0,1.0,0.015497487038373947,0.0724526196718216,0.9588591456413269,0.08888889104127884
f60_a1_p05_s04,pku_round0_00146,0.75,0.25,1.0,63.0,9.0,0.1184459924697876,0.9806195497512817,0.9690232872962952,0.9996390342712402,0.15623345971107483,0.972195029258728,0.9564809799194336,0.9996621012687683,0.0,0.8,0.0005788143025711179,0.0024581304751336575,0.9745789766311646,0.09090909361839294
f60_a2_p05_s00,pku_round0_00146,0.5,0.5,0.0,0.0,9.0,4.303008079528809,0.3283612132072449,0.25622981786727905,0.5436729788780212,5.28666353225708,0.15120796859264374,0.10509214550256729,0.3817221224308014,1.0,0.6,0.16595321893692017,2.268578052520752,0.9604761600494385,0.2967033088207245
f60_a2_p05_s01,pku_round0_00146,0.5,0.5,0.25396825396825395,16.0,9.0,1.9600681066513062,0.6399135589599609,0.584865391254425,0.8778393268585205,1.303400993347168,0.764089047908783,0.7260472774505615,0.9456252455711365,0.0,0.8,0.024236712604761124,0.11323189735412598,0.9494765400886536,0.1818181872367859
f60_a2_p05_s02,pku_round0_00146,0.5,0.5,0.5079365079365079,32.0,9.0,2.271533966064453,0.448388934135437,0.23986870050430298,0.874018669128418,2.615365505218506,0.3475375175476074,0.13674534857273102,0.8417946100234985,0.0,0.8,0.030005168169736862,0.1745501607656479,0.9585833549499512,0.12121212482452393
f60_a2_p05_s03,pku_round0_00146,0.5,0.5,0.746031746031746,47.0,9.0,4.614578723907471,0.08184836059808731,0.00555729866027832,0.47134214639663696,4.502828121185303,0.08705102652311325,0.008406974375247955,0.5199640393257141,1.0,1.0,0.013516521081328392,0.05583705008029938,0.9875580668449402,0.15555554628372192
f60_a2_p05_s04,pku_round0_00146,0.5,0.5,1.0,63.0,9.0,1.3107657432556152,0.7662504315376282,0.6575730443000793,0.9264301657676697,1.1279380321502686,0.8101785182952881,0.7299599647521973,0.9390944838523865,0.0,0.9,0.004581323824822903,0.021298499777913094,0.9879128932952881,0.16363635659217834
f60_a3_p05_s00,pku_round0_00146,0.25,0.75,0.0,0.0,9.0,4.303008079528809,0.3283612132072449,0.25622981786727905,0.5436729788780212,5.332269191741943,0.14708194136619568,0.10187267512083054,0.37058717012405396,1.0,0.6,0.16538843512535095,2.361361503601074,0.9602804780006409,0.3076923191547394
f60_a3_p05_s01,pku_round0_00146,0.25,0.75,0.25396825396825395,16.0,9.0,1.8054479360580444,0.6626788973808289,0.6074262857437134,0.8987223505973816,1.4263228178024292,0.7313655614852905,0.6853358149528503,0.9393024444580078,0.0,0.8,0.01681804284453392,0.07984068989753723,0.9525370001792908,0.19696970283985138
f60_a3_p05_s02,pku_round0_00146,0.25,0.75,0.5079365079365079,32.0,9.0,0.6092075109481812,0.878072202205658,0.840679407119751,0.9946309924125671,0.8288310766220093,0.8104850053787231,0.7418444752693176,0.9935140609741211,0.0,1.0,0.0053894673474133015,0.022381702437996864,0.9761255383491516,0.02222222276031971
f60_a3_p05_s03,pku_round0_00146,0.25,0.75,0.746031746031746,47.0,9.0,1.4610885381698608,0.4319246709346771,0.14420083165168762,0.985571563243866,1.608242154121399,0.46629688143730164,0.20060893893241882,0.9728409051895142,1.0,0.8,0.027590090408921242,0.11488386988639832,0.9819270372390747,0.13636364042758942
f60_a3_p05_s04,pku_round0_00146,0.25,0.75,1.0,63.0,9.0,1.6472365856170654,0.5046791434288025,0.2033214569091797,0.9315483570098877,2.117034912109375,0.4382031559944153,0.17033493518829346,0.8820110559463501,0.0,0.9,0.009203141555190086,0.03802921250462532,0.9854404926300049,0.0727272778749466
f60_a4_p05_s00,pku_round0_00146,0.0,1.0,0.0,0.0,9.0,4.303008079528809,0.3283612132072449,0.25622981786727905,0.5436729788780212,5.385202407836914,0.14052540063858032,0.09699266403913498,0.3581605553627014,1.0,0.6,0.16665872931480408,2.441697597503662,0.9585807919502258,0.3186812996864319
f60_a4_p05_s01,pku_round0_00146,0.0,1.0,0.25396825396825395,16.0,9.0,2.9331576824188232,0.3326670527458191,0.16275735199451447,0.77137291431427,3.1854915618896484,0.3469683527946472,0.23863956332206726,0.7321826219558716,0.0,0.7,0.019126607105135918,0.08469216525554657,0.9738375544548035,0.19230769574642181
f60_a4_p05_s02,pku_round0_00146,0.0,1.0,0.5079365079365079,32.0,9.0,2.2553250789642334,0.5279873609542847,0.3731291890144348,0.8624873757362366,3.0682358741760254,0.36915498971939087,0.23228532075881958,0.7518775463104248,0.0,0.8,0.028330974280834198,0.11920510232448578,0.9799467921257019,0.12121212482452393
f60_a4_p05_s03,pku_round0_00146,0.0,1.0,0.746031746031746,47.0,9.0,0.5467965602874756,0.9168251156806946,0.8916170001029968,0.9799032807350159,1.01118803024292,0.8360714316368103,0.7978736758232117,0.949370265007019,0.0,0.8,0.013907715678215027,0.0668046772480011,0.9691870808601379,0.19696970283985138
f60_a4_p05_s04,pku_round0_00146,0.0,1.0,1.0,63.0,9.0,0.08601868152618408,0.9903068542480469,0.9884539246559143,0.997515857219696,0.08898060768842697,0.9904192090034485,0.9889417886734009,0.9970985054969788,0.0,0.6,0.0018295231275260448,0.021029895171523094,0.9438802003860474,0.36263737082481384
f60_a0_p06_s00,pku_round0_00198,1.0,0.0,0.0,0.0,21.0,3.306591749191284,0.20796096324920654,0.07577294111251831,0.7315836548805237,3.1620259284973145,0.2618561089038849,0.15688002109527588,0.7627370953559875,0.0,0.9,0.042357973754405975,0.5219047665596008,0.9509594440460205,0.20000000298023224
f60_a0_p06_s01,pku_round0_00198,1.0,0.0,0.25396825396825395,16.0,21.0,0.03791939467191696,0.9963601231575012,0.9957307577133179,0.9986280798912048,0.025194352492690086,0.9977666139602661,0.997323215007782,0.9988981485366821,0.0,0.7,0.0004055483150295913,0.0024835560470819473,0.976433515548706,0.3076923191547394
f60_a0_p06_s02,pku_round0_00198,1.0,0.0,0.5079365079365079,32.0,21.0,1.5950062274932861,0.6724609732627869,0.5882925987243652,0.9322298169136047,1.864868402481079,0.6381248235702515,0.5550724267959595,0.905273973941803,0.0,0.9,0.006368538364768028,0.0264006108045578,0.9824758172035217,0.1090909093618393
f60_a0_p06_s03,pku_round0_00198,1.0,0.0,0.746031746031746,47.0,21.0,1.6012649536132812,0.5282329320907593,0.24549022316932678,0.9427622556686401,1.9557197093963623,0.5340919494628906,0.3633859157562256,0.9007195234298706,0.0,0.8,0.02411847561597824,0.10223278403282166,0.9750447273254395,0.1818181872367859
f60_a0_p06_s04,pku_round0_00198,1.0,0.0,1.0,63.0,21.0,0.2630082070827484,0.9620477557182312,0.9487470984458923,0.9933103322982788,0.4031592011451721,0.9386361241340637,0.9175723791122437,0.9873291850090027,0.0,0.9,0.0024939216673374176,0.011769287288188934,0.9699249267578125,0.1090909093618393
f60_a1_p06_s00,pku_round0_00198,0.75,0.25,0.0,0.0,21.0,3.306591749191284,0.20796096324920654,0.07577294111251831,0.7315836548805237,3.1709253787994385,0.25660163164138794,0.14709749817848206,0.7635770440101624,0.0,0.9,0.041189029812812805,0.5446109175682068,0.950973629951477,0.1818181872367859
f60_a1_p06_s01,pku_round0_00198,0.75,0.25,0.25396825396825395,16.0,21.0,0.03791939467191696,0.9963601231575012,0.9957307577133179,0.9986280798912048,0.026983002200722694,0.997593104839325,0.9971284866333008,0.9988192915916443,0.0,0.7,0.00038169926847331226,0.0023407437838613987,0.976344108581543,0.28205129504203796
f60_a1_p06_s02,pku_round0_00198,0.75,0.25,0.5079365079365079,32.0,21.0,1.5950062274932861,0.6724609732627869,0.5882925987243652,0.9322298169136047,1.9083647727966309,0.6261990070343018,0.541452169418335,0.9026517868041992,0.0,0.9,0.0068990630097687244,0.028560135513544083,0.9823050498962402,0.1090909093618393
f60_a1_p06_s03,pku_round0_00198,0.75,0.25,0.746031746031746,47.0,21.0,1.6012649536132812,0.5282329320907593,0.24549022316932678,0.9427622556686401,1.9471523761749268,0.539897620677948,0.37001127004623413,0.8990305066108704,0.0,0.8,0.023987729102373123,0.101767897605896,0.9746881127357483,0.1818181872367859
f60_a1_p06_s04,pku_round0_00198,0.75,0.25,1.0,63.0,21.0,0.2630082070827484,0.9620477557182312,0.9487470984458923,0.9933103322982788,0.4179726243019104,0.9362961649894714,0.9149540662765503,0.986581027507782,0.0,0.9,0.002809107769280672,0.013136032968759537,0.9690703749656677,0.1090909093618393
f60_a2_p06_s00,pku_round0_00198,0.5,0.5,0.0,0.0,21.0,3.306591749191284,0.20796096324920654,0.07577294111251831,0.7315836548805237,3.184415817260742,0.25184503197669983,0.139212965965271,0.7657631635665894,0.0,0.9,0.04072810336947441,0.5637235641479492,0.950825035572052,0.1818181872367859
f60_a2_p06_s01,pku_round0_00198,0.5,0.5,0.25396825396825395,16.0,21.0,0.045294445008039474,0.995421826839447,0.9944705367088318,0.9984757900238037,0.03182530030608177,0.9971019625663757,0.9967458844184875,0.9986613392829895,0.0,0.8,0.00047649472253397107,0.002652107970789075,0.9765666723251343,0.21212120354175568
f60_a2_p06_s02,pku_round0_00198,0.5,0.5,0.5079365079365079,32.0,21.0,1.6955835819244385,0.6570109128952026,0.5701538920402527,0.9219034910202026,2.010298728942871,0.5982553958892822,0.5065099596977234,0.8925018310546875,0.0,0.9,0.006679648533463478,0.02756122685968876,0.9831598401069641,0.0727272778749466
f60_a2_p06_s03,pku_round0_00198,0.5,0.5,0.746031746031746,47.0,21.0,3.5029449462890625,0.16187866032123566,0.006201460957527161,0.6603542566299438,3.9572088718414307,0.13202133774757385,0.05967961251735687,0.5528312921524048,0.0,1.0,0.027214504778385162,0.11242705583572388,0.9766572713851929,0.13333334028720856
f60_a2_p06_s04,pku_round0_00198,0.5,0.5,1.0,63.0,21.0,1.498721718788147,0.6751991510391235,0.5336697101593018,0.935170590877533,1.1855626106262207,0.7906320691108704,0.726739227771759,0.941179633140564,0.0,0.9,0.04737957566976547,0.2735360264778137,0.974376916885376,0.1454545557498932
f60_a3_p06_s00,pku_round0_00198,0.25,0.75,0.0,0.0,21.0,3.306591749191284,0.20796096324920654,0.07577294111251831,0.7315836548805237,3.195582866668701,0.24712491035461426,0.1322011649608612,0.7679053544998169,0.0,0.9,0.04085424542427063,0.582054615020752,0.9504066109657288,0.1818181872367859
f60_a3_p06_s01,pku_round0_00198,0.25,0.75,0.25396825396825395,16.0,21.0,2.3314292430877686,0.6000092625617981,0.5475810170173645,0.8082320094108582,3.009265184402466,0.27384233474731445,0.0750541090965271,0.7679909467697144,1.0,0.7,0.14861276745796204,0.6481713056564331,0.9157252907752991,0.28205129504203796
f60_a3_p06_s02,pku_round0_00198,0.25,0.75,0.5079365079365079,32.0,21.0,2.2656381130218506,0.3226297199726105,0.042324185371398926,0.8826197981834412,2.568927049636841,0.32525381445884705,0.09995707869529724,0.8355731964111328,1.0,0.7,0.031822822988033295,0.14534831047058105,0.9016149640083313,0.19230769574642181
f60_a3_p06_s03,pku_round0_00198,0.25,0.75,0.746031746031746,47.0,21.0,2.9232351779937744,0.19799388945102692,0.014879480004310608,0.7858036756515503,3.4876320362091064,0.13322874903678894,0.011922590434551239,0.6618799567222595,0.0,1.0,0.044531043618917465,0.18847441673278809,0.9399688839912415,0.2222222238779068
f60_a3_p06_s04,pku_round0_00198,0.25,0.75,1.0,63.0,21.0,0.2423206865787506,0.9595046043395996,0.9386350512504578,0.9981527328491211,0.8711828589439392,0.8382284641265869,0.7735912203788757,0.9656724333763123,0.0,0.7,0.02529064379632473,0.12740015983581543,0.9440369009971619,0.20512820780277252
f60_a4_p06_s00,pku_round0_00198,0.0,1.0,0.0,0.0,21.0,3.306591749191284,0.20796096324920654,0.07577294111251831,0.7315836548805237,3.206010341644287,0.24318251013755798,0.12650227546691895,0.7692017555236816,0.0,0.9,0.04141690209507942,0.5985194444656372,0.9497658610343933,0.20000000298023224
f60_a4_p06_s01,pku_round0_00198,0.0,1.0,0.25396825396825395,16.0,21.0,2.3314292430877686,0.6000092625617981,0.5475810170173645,0.8082320094108582,3.0708694458007812,0.30469977855682373,0.15620096027851105,0.7482447624206543,1.0,0.7,0.1816302239894867,0.8043521642684937,0.9147756695747375,0.28205129504203796
f60_a4_p06_s02,pku_round0_00198,0.0,1.0,0.5079365079365079,32.0,21.0,2.2656381130218506,0.3226297199726105,0.042324185371398926,0.8826197981834412,2.5952532291412354,0.3296049237251282,0.12334343791007996,0.831970751285553,1.0,0.7,0.03631824627518654,0.16417196393013,0.9040144085884094,0.1794871836900711
