rollout_id,state_id,response_key,reward_score
f60_a2_p01_s00_w0.75,f60_a2_p01_s00,7c7d20bfd4460af30d1ed3923d123c4d09e6aee8d6e86ecd0297ab444cbaaa84,2.85546875
f60_a2_p01_s00_w1.00,f60_a2_p01_s00,7c7d20bfd4460af30d1ed3923d123c4d09e6aee8d6e86ecd0297ab444cbaaa84,2.85546875
f60_a2_p01_s01_w0.00,f60_a2_p01_s01,2f7ff26337a77ff26764cbb5c175411f44eafc199d3ede22409a14b43badfc55,3.865234375
f60_a2_p01_s01_w0.25,f60_a2_p01_s01,2f7ff26337a77ff26764cbb5c175411f44eafc199d3ede22409a14b43badfc55,3.865234375
f60_a2_p01_s01_w0.50,f60_a2_p01_s01,2f7ff26337a77ff26764cbb5c175411f44eafc199d3ede22409a14b43badfc55,3.865234375
f60_a2_p01_s01_w0.75,f60_a2_p01_s01,2f7ff26337a77ff26764cbb5c175411f44eafc199d3ede22409a14b43badfc55,3.865234375
f60_a2_p01_s01_w1.00,f60_a2_p01_s01,2f7ff26337a77ff26764cbb5c175411f44eafc199d3ede22409a14b43badfc55,3.865234375
f60_a2_p01_s02_w0.00,f60_a2_p01_s02,5d6a05c67b7bfa0f6860dcdfe095fac0dd191d0f755d1c384fb20faf07010715,1.828125
f60_a2_p01_s02_w0.25,f60_a2_p01_s02,5d6a05c67b7bfa0f6860dcdfe095fac0dd191d0f755d1c384fb20faf07010715,1.828125
f60_a2_p01_s02_w0.50,f60_a2_p01_s02,5d6a05c67b7bfa0f6860dcdfe095fac0dd191d0f755d1c384fb20faf07010715,1.828125
f60_a2_p01_s02_w0.75,f60_a2_p01_s02,5d6a05c67b7bfa0f6860dcdfe095fac0dd191d0f755d1c384fb20faf07010715,1.828125
f60_a2_p01_s02_w1.00,f60_a2_p01_s02,5d6a05c67b7bfa0f6860dcdfe095fac0dd191d0f755d1c384fb20faf07010715,1.828125
f60_a2_p01_s03_w0.00,f60_a2_p01_s03,704d2c5cf8a70d721d2c702dad645a2659fc99d275df114939afaced0b400551,1.7822265625
f60_a2_p01_s03_w0.25,f60_a2_p01_s03,704d2c5cf8a70d721d2c702dad645a2659fc99d275df114939afaced0b400551,1.7822265625
f60_a2_p01_s03_w0.50,f60_a2_p01_s03,704d2c5cf8a70d721d2c702dad645a2659fc99d275df114939afaced0b400551,1.7822265625
f60_a2_p01_s03_w0.75,f60_a2_p01_s03,704d2c5cf8a70d721d2c702dad645a2659fc99d275df114939afaced0b400551,1.7822265625
f60_a2_p01_s03_w1.00,f60_a2_p01_s03,704d2c5cf8a70d721d2c702dad645a2659fc99d275df114939afaced0b400551,1.7822265625
f60_a2_p01_s04_w0.00,f60_a2_p01_s04,97fca1eeef34d1ad73fb7e8e35cb35d9c1d891f21dd8533b439678af89b8de0c,-2.083984375
f60_a2_p01_s04_w0.25,f60_a2_p01_s04,97fca1eeef34d1ad73fb7e8e35cb35d9c1d891f21dd8533b439678af89b8de0c,-2.083984375
f60_a2_p01_s04_w0.50,f60_a2_p01_s04,97fca1eeef34d1ad73fb7e8e35cb35d9c1d891f21dd8533b439678af89b8de0c,-2.083984375
f60_a2_p01_s04_w0.75,f60_a2_p01_s04,97fca1eeef34d1ad73fb7e8e35cb35d9c1d891f21dd8533b439678af89b8de0c,-2.083984375
f60_a2_p01_s04_w1.00,f60_a2_p01_s04,97fca1eeef34d1ad73fb7e8e35cb35d9c1d891f21dd8533b439678af89b8de0c,-2.083984375
f60_a3_p01_s00_w0.00,f60_a3_p01_s00,73398eb8536e2064971ef16205975296493e6987487a1fcdee9f0fe2d494c282,1.1572265625
f60_a3_p01_s00_w0.25,f60_a3_p01_s00,db65c7889153f4c5a60805d3b691d1f31680c0ae67d08abaaf20331a467cba6d,-14.0859375
f60_a3_p01_s00_w0.50,f60_a3_p01_s00,db65c7889153f4c5a60805d3b691d1f31680c0ae67d08abaaf20331a467cba6d,-14.0859375
f60_a3_p01_s00_w0.75,f60_a3_p01_s00,db65c7889153f4c5a60805d3b691d1f31680c0ae67d08abaaf20331a467cba6d,-14.0859375
f60_a3_p01_s00_w1.00,f60_a3_p01_s00,db65c7889153f4c5a60805d3b691d1f31680c0ae67d08abaaf20331a467cba6d,-14.0859375
f60_a3_p01_s01_w0.00,f60_a3_p01_s01,efbc630dd903539f407bd1c1f9e713416379e01cdf61df07be9374ea1567d54f,-1.404296875
f60_a3_p01_s01_w0.25,f60_a3_p01_s01,efbc630dd903539f407bd1c1f9e713416379e01cdf61df07be9374ea1567d54f,-1.404296875
f60_a3_p01_s01_w0.50,f60_a3_p01_s01,efbc630dd903539f407bd1c1f9e713416379e01cdf61df07be9374ea1567d54f,-1.404296875
f60_a3_p01_s01_w0.75,f60_a3_p01_s01,d387444e6c215a5fa9a08639ae8529f9b0bbb4ec24a2abc6bb8caac37166fde3,2.626953125
f60_a3_p01_s01_w1.00,f60_a3_p01_s01,d387444e6c215a5fa9a08639ae8529f9b0bbb4ec24a2abc6bb8caac37166fde3,2.626953125
f60_a3_p01_s02_w0.00,f60_a3_p01_s02,f49093b48eaf9a06235ffd9cc24df4d9a70bc4b2ce8734df306f123c488ee050,4.5390625
f60_a3_p01_s02_w0.25,f60_a3_p01_s02,b32f061ed693393427d9fd04dc4411746d80987f8c1b4186da1bf72f359843ed,5.4765625
f60_a3_p01_s02_w0.50,f60_a3_p01_s02,b32f061ed693393427d9fd04dc4411746d80987f8c1b4186da1bf72f359843ed,5.4765625
f60_a3_p01_s02_w0.75,f60_a3_p01_s02,b32f061ed693393427d9fd04dc4411746d80987f8c1b4186da1bf72f359843ed,5.4765625
f60_a3_p01_s02_w1.00,f60_a3_p01_s02,b32f061ed693393427d9fd04dc4411746d80987f8c1b4186da1bf72f359843ed,5.4765625
f60_a3_p01_s03_w0.00,f60_a3_p01_s03,3cc30317a7e75dcce1eb79857029f355f673f0d856e0f85656f6838dc1e93f92,2.048828125
f60_a3_p01_s03_w0.25,f60_a3_p01_s03,3cc30317a7e75dcce1eb79857029f355f673f0d856e0f85656f6838dc1e93f92,2.048828125
f60_a3_p01_s03_w0.50,f60_a3_p01_s03,3cc30317a7e75dcce1eb79857029f355f673f0d856e0f85656f6838dc1e93f92,2.048828125
f60_a3_p01_s03_w0.75,f60_a3_p01_s03,3cc30317a7e75dcce1eb79857029f355f673f0d856e0f85656f6838dc1e93f92,2.048828125
f60_a3_p01_s03_w1.00,f60_a3_p01_s03,3cc30317a7e75dcce1eb79857029f355f673f0d856e0f85656f6838dc1e93f92,2.048828125
f60_a3_p01_s04_w0.00,f60_a3_p01_s04,40e8757cc60a41725b0c7f2be98eb5c2582b0a2fdf34b2b7da315b65ed474466,3.78515625
f60_a3_p01_s04_w0.25,f60_a3_p01_s04,40e8757cc60a41725b0c7f2be98eb5c2582b0a2fdf34b2b7da315b65ed474466,3.78515625
f60_a3_p01_s04_w0.50,f60_a3_p01_s04,40e8757cc60a41725b0c7f2be98eb5c2582b0a2fdf34b2b7da315b65ed474466,3.78515625
f60_a3_p01_s04_w0.75,f60_a3_p01_s04,40e8757cc60a41725b0c7f2be98eb5c2582b0a2fdf34b2b7da315b65ed474466,3.78515625
f60_a3_p01_s04_w1.00,f60_a3_p01_s04,40e8757cc60a41725b0c7f2be98eb5c2582b0a2fdf34b2b7da315b65ed474466,3.78515625
f60_a4_p01_s00_w0.00,f60_a4_p01_s00,237de07a698475b9c5195003d9f4a9c23fdebc571232f064459be98e1f078925,-0.03369140625
f60_a4_p01_s00_w0.25,f60_a4_p01_s00,db65c7889153f4c5a60805d3b691d1f31680c0ae67d08abaaf20331a467cba6d,-14.0859375
f60_a4_p01_s00_w0.50,f60_a4_p01_s00,db65c7889153f4c5a60805d3b691d1f31680c0ae67d08abaaf20331a467cba6d,-14.0859375
f60_a4_p01_s00_w0.75,f60_a4_p01_s00,db65c7889153f4c5a60805d3b691d1f31680c0ae67d08abaaf20331a467cba6d,-14.0859375
f60_a4_p01_s00_w1.00,f60_a4_p01_s00,db65c7889153f4c5a60805d3b691d1f31680c0ae67d08abaaf20331a467cba6d,-14.0859375
f60_a4_p01_s01_w0.00,f60_a4_p01_s01,efbc630dd903539f407bd1c1f9e713416379e01cdf61df07be9374ea1567d54f,-1.404296875
f60_a4_p01_s01_w0.25,f60_a4_p01_s01,efbc630dd903539f407bd1c1f9e713416379e01cdf61df07be9374ea1567d54f,-1.404296875
f60_a4_p01_s01_w0.50,f60_a4_p01_s01,8e385e6e20db048f849fbd3d3f6c236e2bf41df455654feb42ffb611a4cbf9ab,0.1934814453125
f60_a4_p01_s01_w0.75,f60_a4_p01_s01,8e385e6e20db048f849fbd3d3f6c236e2bf41df455654feb42ffb611a4cbf9ab,0.1934814453125
f60_a4_p01_s01_w1.00,f60_a4_p01_s01,8e385e6e20db048f849fbd3d3f6c236e2bf41df455654feb42ffb611a4cbf9ab,0.1934814453125
f60_a4_p01_s02_w0.00,f60_a4_p01_s02,136677356856e3572c7e32807b56be4f94ec14b8deddc9ad8378fde2d1150550,3.341796875
f60_a4_p01_s02_w0.25,f60_a4_p01_s02,e7daaaff2d425265e512271f1ed27ffdd97491fa4605fcbaf39be8895e9dcf34,3.025390625
f60_a4_p01_s02_w0.50,f60_a4_p01_s02,e7daaaff2d425265e512271f1ed27ffdd97491fa4605fcbaf39be8895e9dcf34,3.025390625
f60_a4_p01_s02_w0.75,f60_a4_p01_s02,e7daaaff2d425265e512271f1ed27ffdd97491fa4605fcbaf39be8895e9dcf34,3.025390625
f60_a4_p01_s02_w1.00,f60_a4_p01_s02,e7daaaff2d425265e512271f1ed27ffdd97491fa4605fcbaf39be8895e9dcf34,3.025390625
f60_a4_p01_s03_w0.00,f60_a4_p01_s03,33332d4ca4178b29c2c27e0a37a36d381581e2e2f523432c3cc4b05d0b56b6be,3.88671875
f60_a4_p01_s03_w0.25,f60_a4_p01_s03,33332d4ca4178b29c2c27e0a37a36d381581e2e2f523432c3cc4b05d0b56b6be,3.88671875
f60_a4_p01_s03_w0.50,f60_a4_p01_s03,33332d4ca4178b29c2c27e0a37a36d381581e2e2f523432c3cc4b05d0b56b6be,3.88671875
f60_a4_p01_s03_w0.75,f60_a4_p01_s03,33332d4ca4178b29c2c27e0a37a36d381581e2e2f523432c3cc4b05d0b56b6be,3.88671875
f60_a4_p01_s03_w1.00,f60_a4_p01_s03,33332d4ca4178b29c2c27e0a37a36d381581e2e2f523432c3cc4b05d0b56b6be,3.88671875
f60_a4_p01_s04_w0.00,f60_a4_p01_s04,2ca86b9d465329996dae914e4c872e550999898a1c46248de502bfa84d995ea6,3.431640625
f60_a4_p01_s04_w0.25,f60_a4_p01_s04,2ca86b9d465329996dae914e4c872e550999898a1c46248de502bfa84d995ea6,3.431640625
f60_a4_p01_s04_w0.50,f60_a4_p01_s04,2ca86b9d465329996dae914e4c872e550999898a1c46248de502bfa84d995ea6,3.431640625
f60_a4_p01_s04_w0.75,f60_a4_p01_s04,2ca86b9d465329996dae914e4c872e550999898a1c46248de502bfa84d995ea6,3.431640625
f60_a4_p01_s04_w1.00,f60_a4_p01_s04,2ca86b9d465329996dae914e4c872e550999898a1c46248de502bfa84d995ea6,3.431640625
f60_a0_p02_s00_w0.00,f60_a0_p02_s00,aa715085c7457583689663efac2546f3a00a42bae082a9f3876a273544742f98,1.8203125
f60_a0_p02_s00_w0.25,f60_a0_p02_s00,aa715085c7457583689663efac2546f3a00a42bae082a9f3876a273544742f98,1.8203125
f60_a0_p02_s00_w0.50,f60_a0_p02_s00,9efb742039841eae4ab16aec6bf95d0b74d659a16925e34f7aae7f2ec183bede,3.408203125
f60_a0_p02_s00_w0.75,f60_a0_p02_s00,9efb742039841eae4ab16aec6bf95d0b74d659a16925e34f7aae7f2ec183bede,3.408203125
f60_a0_p02_s00_w1.00,f60_a0_p02_s00,9efb742039841eae4ab16aec6bf95d0b74d659a16925e34f7aae7f2ec183bede,3.408203125
f60_a0_p02_s01_w0.00,f60_a0_p02_s01,899cb16c7e40b639e2d2f768a3e83e1e3f0c1c60e6ac3a6e436b2e6f709c85cb,2.587890625
f60_a0_p02_s01_w0.25,f60_a0_p02_s01,899cb16c7e40b639e2d2f768a3e83e1e3f0c1c60e6ac3a6e436b2e6f709c85cb,2.587890625
f60_a0_p02_s01_w0.50,f60_a0_p02_s01,899cb16c7e40b639e2d2f768a3e83e1e3f0c1c60e6ac3a6e436b2e6f709c85cb,2.587890625
f60_a0_p02_s01_w0.75,f60_a0_p02_s01,899cb16c7e40b639e2d2f768a3e83e1e3f0c1c60e6ac3a6e436b2e6f709c85cb,2.587890625
f60_a0_p02_s01_w1.00,f60_a0_p02_s01,899cb16c7e40b639e2d2f768a3e83e1e3f0c1c60e6ac3a6e436b2e6f709c85cb,2.587890625
f60_a0_p02_s02_w0.00,f60_a0_p02_s02,c9aab59c8cc9463a73fe60f871526aff982d733b490347ea347a492f4e274340,1.1259765625
f60_a0_p02_s02_w0.25,f60_a0_p02_s02,c9aab59c8cc9463a73fe60f871526aff982d733b490347ea347a492f4e274340,1.1259765625
f60_a0_p02_s02_w0.50,f60_a0_p02_s02,c9aab59c8cc9463a73fe60f871526aff982d733b490347ea347a492f4e274340,1.1259765625
f60_a0_p02_s02_w0.75,f60_a0_p02_s02,c9aab59c8cc9463a73fe60f871526aff982d733b490347ea347a492f4e274340,1.1259765625
f60_a0_p02_s02_w1.00,f60_a0_p02_s02,c9aab59c8cc9463a73fe60f871526aff982d733b490347ea347a492f4e274340,1.1259765625
f60_a0_p02_s03_w0.00,f60_a0_p02_s03,6317444e2ff1b3b86e083898be738c6d7ca94756e88d622b15494a50f23d40f5,0.94091796875
f60_a0_p02_s03_w0.25,f60_a0_p02_s03,6317444e2ff1b3b86e083898be738c6d7ca94756e88d622b15494a50f23d40f5,0.94091796875
f60_a0_p02_s03_w0.50,f60_a0_p02_s03,6317444e2ff1b3b86e083898be738c6d7ca94756e88d622b15494a50f23d40f5,0.94091796875
f60_a0_p02_s03_w0.75,f60_a0_p02_s03,6317444e2ff1b3b86e083898be738c6d7ca94756e88d622b15494a50f23d40f5,0.94091796875
f60_a0_p02_s03_w1.00,f60_a0_p02_s03,6317444e2ff1b3b86e083898be738c6d7ca94756e88d622b15494a50f23d40f5,0.94091796875
f60_a0_p02_s04_w0.00,f60_a0_p02_s04,7743396bc89859fd2906d85ce0d59def77e4c38523bf4e26c4335416ab1ec98a,1.810546875
f60_a0_p02_s04_w0.25,f60_a0_p02_s04,7743396bc89859fd2906d85ce0d59def77e4c38523bf4e26c4335416ab1ec98a,1.810546875
f60_a0_p02_s04_w0.50,f60_a0_p02_s04,7743396bc89859fd2906d85ce0d59def77e4c38523bf4e26c4335416ab1ec98a,1.810546875
f60_a0_p02_s04_w0.75,f60_a0_p02_s04,7743396bc89859fd2906d85ce0d59def77e4c38523bf4e26c4335416ab1ec98a,1.810546875
f60_a0_p02_s04_w1.00,f60_a0_p02_s04,7743396bc89859fd2906d85ce0d59def77e4c38523bf4e26c4335416ab1ec98a,1.810546875
f60_a1_p02_s00_w0.00,f60_a1_p02_s00,aa715085c7457583689663efac2546f3a00a42bae082a9f3876a273544742f98,1.8203125
f60_a1_p02_s00_w0.25,f60_a1_p02_s00,aa715085c7457583689663efac2546f3a00a42bae082a9f3876a273544742f98,1.8203125
f60_a1_p02_s00_w0.50,f60_a1_p02_s00,8a0a9574609ed05afd4d325984c9b0d1e6250b60002f9e6715795ebe28993420,3.23828125
f60_a1_p02_s00_w0.75,f60_a1_p02_s00,8a0a9574609ed05afd4d325984c9b0d1e6250b60002f9e6715795ebe28993420,3.23828125
f60_a1_p02_s00_w1.00,f60_a1_p02_s00,8a0a9574609ed05afd4d325984c9b0d1e6250b60002f9e6715795ebe28993420,3.23828125
f60_a1_p02_s01_w0.00,f60_a1_p02_s01,b9d5381350c8c9660f0efd2f5f714a27b543404b24f844a66e836469338ec23b,4.296875
f60_a1_p02_s01_w0.25,f60_a1_p02_s01,b9d5381350c8c9660f0efd2f5f714a27b543404b24f844a66e836469338ec23b,4.296875
f60_a1_p02_s01_w0.50,f60_a1_p02_s01,b9d5381350c8c9660f0efd2f5f714a27b543404b24f844a66e836469338ec23b,4.296875
f60_a1_p02_s01_w0.75,f60_a1_p02_s01,b9d5381350c8c9660f0efd2f5f714a27b543404b24f844a66e836469338ec23b,4.296875
f60_a1_p02_s01_w1.00,f60_a1_p02_s01,b9d5381350c8c9660f0efd2f5f714a27b543404b24f844a66e836469338ec23b,4.296875
f60_a1_p02_s02_w0.00,f60_a1_p02_s02,793aa64a4558781e2484c5dda176f6e884f7cc13da82b667ff9284f1bb8ffbdf,2.90625
f60_a1_p02_s02_w0.25,f60_a1_p02_s02,793aa64a4558781e2484c5dda176f6e884f7cc13da82b667ff9284f1bb8ffbdf,2.90625
f60_a1_p02_s02_w0.50,f60_a1_p02_s02,793aa64a4558781e2484c5dda176f6e884f7cc13da82b667ff9284f1bb8ffbdf,2.90625
f60_a1_p02_s02_w0.75,f60_a1_p02_s02,793aa64a4558781e2484c5dda176f6e884f7cc13da82b667ff9284f1bb8ffbdf,2.90625
f60_a1_p02_s02_w1.00,f60_a1_p02_s02,793aa64a4558781e2484c5dda176f6e884f7cc13da82b667ff9284f1bb8ffbdf,2.90625
f60_a1_p02_s03_w0.00,f60_a1_p02_s03,7c3e2d1248631bfaaf591ebceb50673a5719edb245eaeb49ce54828fe1dfe175,0.90576171875
f60_a1_p02_s03_w0.25,f60_a1_p02_s03,7c3e2d1248631bfaaf591ebceb50673a5719edb245eaeb49ce54828fe1dfe175,0.90576171875
f60_a1_p02_s03_w0.50,f60_a1_p02_s03,7c3e2d1248631bfaaf591ebceb50673a5719edb245eaeb49ce54828fe1dfe175,0.90576171875
f60_a1_p02_s03_w0.75,f60_a1_p02_s03,7c3e2d1248631bfaaf591ebceb50673a5719edb245eaeb49ce54828fe1dfe175,0.90576171875
f60_a1_p02_s03_w1.00,f60_a1_p02_s03,7c3e2d1248631bfaaf591ebceb50673a5719edb245eaeb49ce54828fe1dfe175,0.90576171875
f60_a1_p02_s04_w0.00,f60_a1_p02_s04,2fafadb4886a39e1edb16fab5b6440c13546b28e261e62b0525bd8ea43ec3500,2.447265625
f60_a1_p02_s04_w0.25,f60_a1_p02_s04,2fafadb4886a39e1edb16fab5b6440c13546b28e261e62b0525bd8ea43ec3500,2.447265625
f60_a1_p02_s04_w0.50,f60_a1_p02_s04,2fafadb4886a39e1edb16fab5b6440c13546b28e261e62b0525bd8ea43ec3500,2.447265625
f60_a1_p02_s04_w0.75,f60_a1_p02_s04,2fafadb4886a39e1edb16fab5b6440c13546b28e261e62b0525bd8ea43ec3500,2.447265625
f60_a1_p02_s04_w1.00,f60_a1_p02_s04,2fafadb4886a39e1edb16fab5b6440c13546b28e261e62b0525bd8ea43ec3500,2.447265625
f60_a2_p02_s00_w0.00,f60_a2_p02_s00,85e8ea42fe6ccee6a8d76eb92630a97846a4f17efa0c01f248a08c4cd8987520,2.267578125
f60_a2_p02_s00_w0.25,f60_a2_p02_s00,d36ff1dcf3332d77b708411e5d41f3145096a8f76a6d3bc6f4c88efd2ac7f833,3.6484375
f60_a2_p02_s00_w0.50,f60_a2_p02_s00,d36ff1dcf3332d77b708411e5d41f3145096a8f76a6d3bc6f4c88efd2ac7f833,3.6484375
f60_a2_p02_s00_w0.75,f60_a2_p02_s00,d36ff1dcf3332d77b708411e5d41f3145096a8f76a6d3bc6f4c88efd2ac7f833,3.6484375
f60_a2_p02_s00_w1.00,f60_a2_p02_s00,d36ff1dcf3332d77b708411e5d41f3145096a8f76a6d3bc6f4c88efd2ac7f833,3.6484375
f60_a2_p02_s01_w0.00,f60_a2_p02_s01,102bddfe24f4361eb44abe08b99b8e473454717c232326d08173457ab4152dae,-0.055755615234375
f60_a2_p02_s01_w0.25,f60_a2_p02_s01,102bddfe24f4361eb44abe08b99b8e473454717c232326d08173457ab4152dae,-0.055755615234375
f60_a2_p02_s01_w0.50,f60_a2_p02_s01,102bddfe24f4361eb44abe08b99b8e473454717c232326d08173457ab4152dae,-0.055755615234375
f60_a2_p02_s01_w0.75,f60_a2_p02_s01,102bddfe24f4361eb44abe08b99b8e473454717c232326d08173457ab4152dae,-0.055755615234375
f60_a2_p02_s01_w1.00,f60_a2_p02_s01,102bddfe24f4361eb44abe08b99b8e473454717c232326d08173457ab4152dae,-0.055755615234375
f60_a2_p02_s02_w0.00,f60_a2_p02_s02,6c399d2e5d84bbca7245363a59a4f16cd86cec10e185f0be9ba77f953dbad7fd,-3.037109375
f60_a2_p02_s02_w0.25,f60_a2_p02_s02,6c399d2e5d84bbca7245363a59a4f16cd86cec10e185f0be9ba77f953dbad7fd,-3.037109375
f60_a2_p02_s02_w0.50,f60_a2_p02_s02,6c399d2e5d84bbca7245363a59a4f16cd86cec10e185f0be9ba77f953dbad7fd,-3.037109375
f60_a2_p02_s02_w0.75,f60_a2_p02_s02,6c399d2e5d84bbca7245363a59a4f16cd86cec10e185f0be9ba77f953dbad7fd,-3.037109375
f60_a2_p02_s02_w1.00,f60_a2_p02_s02,6c399d2e5d84bbca7245363a59a4f16cd86cec10e185f0be9ba77f953dbad7fd,-3.037109375
f60_a2_p02_s03_w0.00,f60_a2_p02_s03,0d0db4d2348f0735e62d7bea11b833a3a01f0f1a203f76d9e14031871983a7f7,5.30078125
f60_a2_p02_s03_w0.25,f60_a2_p02_s03,0d0db4d2348f0735e62d7bea11b833a3a01f0f1a203f76d9e14031871983a7f7,5.30078125
f60_a2_p02_s03_w0.50,f60_a2_p02_s03,0d0db4d2348f0735e62d7bea11b833a3a01f0f1a203f76d9e14031871983a7f7,5.30078125
f60_a2_p02_s03_w0.75,f60_a2_p02_s03,0d0db4d2348f0735e62d7bea11b833a3a01f0f1a203f76d9e14031871983a7f7,5.30078125
f60_a2_p02_s03_w1.00,f60_a2_p02_s03,0d0db4d2348f0735e62d7bea11b833a3a01f0f1a203f76d9e14031871983a7f7,5.30078125
f60_a2_p02_s04_w0.00,f60_a2_p02_s04,5fe3d8e87f5b291aee7f270e6f0941ebf54ea17f901b842ce930f2b9fe50a81b,3.37890625
f60_a2_p02_s04_w0.25,f60_a2_p02_s04,5fe3d8e87f5b291aee7f270e6f0941ebf54ea17f901b842ce930f2b9fe50a81b,3.37890625
f60_a2_p02_s04_w0.50,f60_a2_p02_s04,5fe3d8e87f5b291aee7f270e6f0941ebf54ea17f901b842ce930f2b9fe50a81b,3.37890625
f60_a2_p02_s04_w0.75,f60_a2_p02_s04,5fe3d8e87f5b291aee7f270e6f0941ebf54ea17f901b842ce930f2b9fe50a81b,3.37890625
f60_a2_p02_s04_w1.00,f60_a2_p02_s04,5fe3d8e87f5b291aee7f270e6f0941ebf54ea17f901b842ce930f2b9fe50a81b,3.37890625
f60_a3_p02_s00_w0.00,f60_a3_p02_s00,85e8ea42fe6ccee6a8d76eb92630a97846a4f17efa0c01f248a08c4cd8987520,2.267578125
f60_a3_p02_s00_w0.25,f60_a3_p02_s00,d36ff1dcf3332d77b708411e5d41f3145096a8f76a6d3bc6f4c88efd2ac7f833,3.6484375
f60_a3_p02_s00_w0.50,f60_a3_p02_s00,d36ff1dcf3332d77b708411e5d41f3145096a8f76a6d3bc6f4c88efd2ac7f833,3.6484375
f60_a3_p02_s00_w0.75,f60_a3_p02_s00,d36ff1dcf3332d77b708411e5d41f3145096a8f76a6d3bc6f4c88efd2ac7f833,3.6484375
f60_a3_p02_s00_w1.00,f60_a3_p02_s00,d36ff1dcf3332d77b708411e5d41f3145096a8f76a6d3bc6f4c88efd2ac7f833,3.6484375
f60_a3_p02_s01_w0.00,f60_a3_p02_s01,102bddfe24f4361eb44abe08b99b8e473454717c232326d08173457ab4152dae,-0.055755615234375
f60_a3_p02_s01_w0.25,f60_a3_p02_s01,102bddfe24f4361eb44abe08b99b8e473454717c232326d08173457ab4152dae,-0.055755615234375
f60_a3_p02_s01_w0.50,f60_a3_p02_s01,102bddfe24f4361eb44abe08b99b8e473454717c232326d08173457ab4152dae,-0.055755615234375
f60_a3_p02_s01_w0.75,f60_a3_p02_s01,102bddfe24f4361eb44abe08b99b8e473454717c232326d08173457ab4152dae,-0.055755615234375
f60_a3_p02_s01_w1.00,f60_a3_p02_s01,102bddfe24f4361eb44abe08b99b8e473454717c232326d08173457ab4152dae,-0.055755615234375
f60_a3_p02_s02_w0.00,f60_a3_p02_s02,1eb716ba2a522e3203333edea96db5d01860e6123e4197b1715f5ccc76ea3048,-0.0234222412109375
f60_a3_p02_s02_w0.25,f60_a3_p02_s02,1eb716ba2a522e3203333edea96db5d01860e6123e4197b1715f5ccc76ea3048,-0.0234222412109375
f60_a3_p02_s02_w0.50,f60_a3_p02_s02,1eb716ba2a522e3203333edea96db5d01860e6123e4197b1715f5ccc76ea3048,-0.0234222412109375
f60_a3_p02_s02_w0.75,f60_a3_p02_s02,1eb716ba2a522e3203333edea96db5d01860e6123e4197b1715f5ccc76ea3048,-0.0234222412109375
f60_a3_p02_s02_w1.00,f60_a3_p02_s02,1eb716ba2a522e3203333edea96db5d01860e6123e4197b1715f5ccc76ea3048,-0.0234222412109375
f60_a3_p02_s03_w0.00,f60_a3_p02_s03,2b6a5270c24250817bd53e8c498344c4780d1545210592d75f9b11f1b002d27a,3.849609375
f60_a3_p02_s03_w0.25,f60_a3_p02_s03,2b6a5270c24250817bd53e8c498344c4780d1545210592d75f9b11f1b002d27a,3.849609375
f60_a3_p02_s03_w0.50,f60_a3_p02_s03,2b6a5270c24250817bd53e8c498344c4780d1545210592d75f9b11f1b002d27a,3.849609375
f60_a3_p02_s03_w0.75,f60_a3_p02_s03,2b6a5270c24250817bd53e8c498344c4780d1545210592d75f9b11f1b002d27a,3.849609375
f60_a3_p02_s03_w1.00,f60_a3_p02_s03,2b6a5270c24250817bd53e8c498344c4780d1545210592d75f9b11f1b002d27a,3.849609375
f60_a3_p02_s04_w0.00,f60_a3_p02_s04,36598bf19aa7f25431d015cbdc495aa624a21e7c87d3edf6ba8a65a1a3658a35,3.677734375
f60_a3_p02_s04_w0.25,f60_a3_p02_s04,36598bf19aa7f25431d015cbdc495aa624a21e7c87d3edf6ba8a65a1a3658a35,3.677734375
f60_a3_p02_s04_w0.50,f60_a3_p02_s04,36598bf19aa7f25431d015cbdc495aa624a21e7c87d3edf6ba8a65a1a3658a35,3.677734375
f60_a3_p02_s04_w0.75,f60_a3_p02_s04,36598bf19aa7f25431d015cbdc495aa624a21e7c87d3edf6ba8a65a1a3658a35,3.677734375
f60_a3_p02_s04_w1.00,f60_a3_p02_s04,36598bf19aa7f25431d015cbdc495aa624a21e7c87d3edf6ba8a65a1a3658a35,3.677734375
f60_a4_p02_s00_w0.00,f60_a4_p02_s00,9ff4f2c9dc5201b3101e6324d0012be53accef35caa098b66e9e48c7e3399316,5.03125
f60_a4_p02_s00_w0.25,f60_a4_p02_s00,cd8ab78db88afa076cc9772326e2481dca8a7329e32abc64644c7997909048d4,-0.400634765625
f60_a4_p02_s00_w0.50,f60_a4_p02_s00,cd8ab78db88afa076cc9772326e2481dca8a7329e32abc64644c7997909048d4,-0.400634765625
f60_a4_p02_s00_w0.75,f60_a4_p02_s00,cd8ab78db88afa076cc9772326e2481dca8a7329e32abc64644c7997909048d4,-0.400634765625
f60_a4_p02_s00_w1.00,f60_a4_p02_s00,cd8ab78db88afa076cc9772326e2481dca8a7329e32abc64644c7997909048d4,-0.400634765625
f60_a4_p02_s01_w0.00,f60_a4_p02_s01,ae3450c441825e19b3e97772f1d283636dd54bf83933ad1a532b107d5a1bf0ab,-0.52099609375
f60_a4_p02_s01_w0.25,f60_a4_p02_s01,ae3450c441825e19b3e97772f1d283636dd54bf83933ad1a532b107d5a1bf0ab,-0.52099609375
