case_id,sample_id,alpha,prefix_type,response_index,position,lambda,loss,gradient,objective_weight,weighted_gradient,base_guide_js
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,48,2.0,1.4834620952606201,0.009838223457336426,1.0,0.009838223457336426,0.04079271852970123
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,49,0.01,6.70091438293457,-0.14487576484680176,1.0,-0.14487576484680176,0.051091860979795456
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,49,0.1,6.690308570861816,-0.09447789192199707,1.0,-0.09447789192199707,0.051091860979795456
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,49,0.5,6.674395561218262,-0.007473587989807129,1.0,-0.007473587989807129,0.051091860979795456
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,49,1.0,6.67734432220459,0.013194918632507324,1.0,0.013194918632507324,0.051091860979795456
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,49,2.0,6.692194938659668,0.014010071754455566,1.0,0.014010071754455566,0.051091860979795456
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,50,0.01,1.4442667961120605,0.8123430013656616,1.0,0.8123430013656616,0.03877835348248482
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,50,0.1,1.5125689506530762,0.7083566188812256,1.0,0.7083566188812256,0.03877835348248482
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,50,0.5,1.7296955585479736,0.41472098231315613,1.0,0.41472098231315613,0.03877835348248482
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,50,1.0,1.8895087242126465,0.24623596668243408,1.0,0.24623596668243408,0.03877835348248482
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,50,2.0,2.0582096576690674,0.11558525264263153,1.0,0.11558525264263153,0.03877835348248482
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,51,0.01,0.0006429274217225611,-0.0005347132682800293,1.0,-0.0005347132682800293,4.8737718316260725e-05
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,51,0.1,0.0006030171643942595,-0.0003891098313033581,1.0,-0.0003891098313033581,4.8737718316260725e-05
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,51,0.5,0.0005118728731758893,-0.0001398930326104164,1.0,-0.0001398930326104164,4.8737718316260725e-05
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,51,1.0,0.0004659997357521206,-6.0443300753831863e-05,1.0,-6.0443300753831863e-05,4.8737718316260725e-05
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,51,2.0,0.0004320403386373073,-2.061540726572275e-05,1.0,-2.061540726572275e-05,4.8737718316260725e-05
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,52,0.01,0.0007564543629996479,0.000365634448826313,1.0,0.000365634448826313,0.0003145140071865171
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,52,0.1,0.0007967158453539014,0.0005045128054916859,1.0,0.0005045128054916859,0.0003145140071865171
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,52,0.5,0.001002047909423709,0.00047866860404610634,1.0,0.00047866860404610634,0.0003145140071865171
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,52,1.0,0.00120936194434762,0.0003576744347810745,1.0,0.0003576744347810745,0.0003145140071865171
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,52,2.0,0.0014838885981589556,0.00021132687106728554,1.0,0.00021132687106728554,0.0003145140071865171
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,53,0.01,0.09482728689908981,-0.07044398784637451,1.0,-0.07044398784637451,0.005138495936989784
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,53,0.1,0.08967580646276474,-0.04697698354721069,1.0,-0.04697698354721069,0.005138495936989784
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,53,0.5,0.07875919342041016,-0.016139090061187744,1.0,-0.016139090061187744,0.005138495936989784
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,53,1.0,0.07337894290685654,-0.007179856300354004,1.0,-0.007179856300354004,0.005138495936989784
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,53,2.0,0.06906760483980179,-0.0025869086384773254,1.0,-0.0025869086384773254,0.005138495936989784
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,54,0.01,2.4546031951904297,-0.12978756427764893,1.0,-0.12978756427764893,0.037573933601379395
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,54,0.1,2.4449923038482666,-0.08700430393218994,1.0,-0.08700430393218994,0.037573933601379395
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,54,0.5,2.428633213043213,-0.013515591621398926,1.0,-0.013515591621398926,0.037573933601379395
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,54,1.0,2.4278061389923096,0.005161762237548828,1.0,0.005161762237548828,0.037573933601379395
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,54,2.0,2.4355978965759277,0.008128046989440918,1.0,0.008128046989440918,0.037573933601379395
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,55,0.01,0.004621776286512613,-0.0003696158528327942,1.0,-0.0003696158528327942,0.0001438533654436469
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,55,0.1,0.004600179847329855,-0.00013962015509605408,1.0,-0.00013962015509605408,0.0001438533654436469
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,55,0.5,0.004595077130943537,4.873797297477722e-05,1.0,4.873797297477722e-05,0.0001438533654436469
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,55,1.0,0.004626047797501087,7.050484418869019e-05,1.0,7.050484418869019e-05,0.0001438533654436469
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,55,2.0,0.004688223358243704,5.352310836315155e-05,1.0,5.352310836315155e-05,0.0001438533654436469
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,56,0.01,0.0018981549656018615,-0.0020563453435897827,1.0,-0.0020563453435897827,0.00019717638497240841
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,56,0.1,0.0017801166977733374,-0.0008107740432024002,1.0,-0.0008107740432024002,0.00019717638497240841
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,56,0.5,0.0016913408180698752,-6.441958248615265e-06,1.0,-6.441958248615265e-06,0.00019717638497240841
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,56,1.0,0.0017099058022722602,5.5237673223018646e-05,1.0,5.5237673223018646e-05,0.00019717638497240841
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,56,2.0,0.0017630999209359288,4.5730266720056534e-05,1.0,4.5730266720056534e-05,0.00019717638497240841
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,57,0.01,0.03783321753144264,0.03130732476711273,1.0,0.03130732476711273,0.010626698844134808
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,57,0.1,0.04099554941058159,0.03629721701145172,1.0,0.03629721701145172,0.010626698844134808
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,57,0.5,0.053721606731414795,0.026972226798534393,1.0,0.026972226798534393,0.010626698844134808
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,57,1.0,0.06487949192523956,0.018392667174339294,1.0,0.018392667174339294,0.010626698844134808
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,57,2.0,0.07838285714387894,0.009880520403385162,1.0,0.009880520403385162,0.010626698844134808
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,58,0.01,0.12793248891830444,-0.02808922529220581,1.0,-0.02808922529220581,0.005192697048187256
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,58,0.1,0.12594519555568695,-0.017347097396850586,1.0,-0.017347097396850586,0.005192697048187256
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,58,0.5,0.12263920158147812,-0.003313004970550537,1.0,-0.003313004970550537,0.005192697048187256
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,58,1.0,0.1219925805926323,-0.0001074671745300293,1.0,-0.0001074671745300293,0.005192697048187256
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,58,2.0,0.12247363477945328,0.0006877630949020386,1.0,0.0006877630949020386,0.005192697048187256
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,59,0.01,4.062917709350586,-0.351222425699234,1.0,-0.351222425699234,0.045363832265138626
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,59,0.1,4.03518533706665,-0.27009499073028564,1.0,-0.27009499073028564,0.045363832265138626
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,59,0.5,3.9666872024536133,-0.10610383749008179,1.0,-0.10610383749008179,0.045363832265138626
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,59,1.0,3.9319963455200195,-0.0442892462015152,1.0,-0.0442892462015152,0.045363832265138626
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,59,2.0,3.9077954292297363,-0.012527070939540863,1.0,-0.012527070939540863,0.045363832265138626
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,60,0.01,0.0006613928126171231,0.00027988292276859283,1.0,0.00027988292276859283,8.435526979155838e-05
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,60,0.1,0.0006861716392450035,0.0002682306803762913,1.0,0.0002682306803762913,8.435526979155838e-05
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,60,0.5,0.0007795632118359208,0.00019893143326044083,1.0,0.00019893143326044083,8.435526979155838e-05
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,60,1.0,0.0008624648326076567,0.00013739382848143578,1.0,0.00013739382848143578,8.435526979155838e-05
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,60,2.0,0.0009639384225010872,7.478217594325542e-05,1.0,7.478217594325542e-05,8.435526979155838e-05
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,61,0.01,0.7426484227180481,-0.07749900221824646,1.0,-0.07749900221824646,0.008669561706483364
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,61,0.1,0.7366043329238892,-0.058453693985939026,1.0,-0.058453693985939026,0.008669561706483364
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,61,0.5,0.7215905785560608,-0.0239122211933136,1.0,-0.0239122211933136,0.008669561706483364
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,61,1.0,0.7135393619537354,-0.010676294565200806,1.0,-0.010676294565200806,0.008669561706483364
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,61,2.0,0.7073974609375,-0.0034253299236297607,1.0,-0.0034253299236297607,0.008669561706483364
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,62,0.01,0.08349684625864029,-0.030150383710861206,1.0,-0.030150383710861206,0.0023926582653075457
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,62,0.1,0.08137520402669907,-0.01851743459701538,1.0,-0.01851743459701538,0.0023926582653075457
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,62,0.5,0.07752738893032074,-0.004987895488739014,1.0,-0.004987895488739014,0.0023926582653075457
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,62,1.0,0.0759856253862381,-0.001893371343612671,1.0,-0.001893371343612671,0.0023926582653075457
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,62,2.0,0.07492981106042862,-0.0005838871002197266,1.0,-0.0005838871002197266,0.0023926582653075457
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,63,0.01,3.7256627082824707,0.7708271741867065,1.0,0.7708271741867065,0.031658951193094254
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,63,0.1,3.790397882461548,0.6706483960151672,1.0,0.6706483960151672,0.031658951193094254
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,63,0.5,3.9953513145446777,0.3902536630630493,1.0,0.3902536630630493,0.031658951193094254
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,63,1.0,4.145316123962402,0.23035532236099243,1.0,0.23035532236099243,0.031658951193094254
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,63,2.0,4.302496433258057,0.10720449686050415,1.0,0.10720449686050415,0.031658951193094254
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,64,0.01,2.018702507019043,0.6944427490234375,1.0,0.6944427490234375,0.009642848744988441
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,64,0.1,2.0763823986053467,0.591411828994751,1.0,0.591411828994751,0.009642848744988441
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,64,0.5,2.252354621887207,0.32705938816070557,1.0,0.32705938816070557,0.009642848744988441
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,64,1.0,2.376105546951294,0.18726372718811035,1.0,0.18726372718811035,0.009642848744988441
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,64,2.0,2.5020201206207275,0.08465373516082764,1.0,0.08465373516082764,0.009642848744988441
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,65,0.01,0.1172211617231369,-0.06741192936897278,1.0,-0.06741192936897278,0.0051674311980605125
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,65,0.1,0.11265674233436584,-0.040011852979660034,1.0,-0.040011852979660034,0.0051674311980605125
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,65,0.5,0.10295096784830093,-0.01520073413848877,1.0,-0.01520073413848877,0.0051674311980605125
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,65,1.0,0.09779749810695648,-0.006924420595169067,1.0,-0.006924420595169067,0.0051674311980605125
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,65,2.0,0.09370435774326324,-0.002380266785621643,1.0,-0.002380266785621643,0.0051674311980605125
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,66,0.01,0.010443560779094696,-0.0012304671108722687,1.0,-0.0012304671108722687,0.00014026739518158138
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,66,0.1,0.010388821363449097,-0.00022242218255996704,1.0,-0.00022242218255996704,0.00014026739518158138
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,66,0.5,0.010432825423777103,0.0001918599009513855,1.0,0.0001918599009513855,0.00014026739518158138
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,66,1.0,0.010519885458052158,0.00015042349696159363,1.0,0.00015042349696159363,0.00014026739518158138
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,66,2.0,0.010630998760461807,8.082948625087738e-05,1.0,8.082948625087738e-05,0.00014026739518158138
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,67,0.01,0.09878150373697281,-0.008339107036590576,1.0,-0.008339107036590576,0.002839372493326664
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,67,0.1,0.09839296340942383,-0.001387268304824829,1.0,-0.001387268304824829,0.002839372493326664
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,67,0.5,0.09939441084861755,0.003806889057159424,1.0,0.003806889057159424,0.002839372493326664
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,67,1.0,0.10118240863084793,0.0031691640615463257,1.0,0.0031691640615463257,0.002839372493326664
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,67,2.0,0.1035693883895874,0.0017622485756874084,1.0,0.0017622485756874084,0.002839372493326664
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,68,0.01,3.0998010635375977,1.0099083185195923,1.0,1.0099083185195923,0.026179157197475433
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,68,0.1,3.184204339981079,0.8703551888465881,1.0,0.8703551888465881,0.026179157197475433
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,68,0.5,3.4467711448669434,0.49391666054725647,1.0,0.49391666054725647,0.026179157197475433
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,68,1.0,3.635024309158325,0.2868647873401642,1.0,0.2868647873401642,0.026179157197475433
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,68,2.0,3.829204797744751,0.13140752911567688,1.0,0.13140752911567688,0.026179157197475433
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,69,0.01,1.7997084856033325,-0.04758143424987793,1.0,-0.04758143424987793,0.006320398300886154
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,69,0.1,1.7958991527557373,-0.03766977787017822,1.0,-0.03766977787017822,0.006320398300886154
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,69,0.5,1.7858349084854126,-0.016557753086090088,1.0,-0.016557753086090088,0.006320398300886154
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,69,1.0,1.7802022695541382,-0.007502555847167969,1.0,-0.007502555847167969,0.006320398300886154
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,69,2.0,1.7759674787521362,-0.002257704734802246,1.0,-0.002257704734802246,0.006320398300886154
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,70,0.01,0.003207065397873521,0.002402462065219879,1.0,0.002402462065219879,0.0004745217738673091
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,70,0.1,0.0034138041082769632,0.0021953806281089783,1.0,0.0021953806281089783,0.0004745217738673091
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,70,0.5,0.0041359844617545605,0.0014773234724998474,1.0,0.0014773234724998474,0.0004745217738673091
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,70,1.0,0.004734852351248264,0.0009723305702209473,1.0,0.0009723305702209473,0.0004745217738673091
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,70,2.0,0.005438769701868296,0.0005097687244415283,1.0,0.0005097687244415283,0.0004745217738673091
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,71,0.01,0.1301894634962082,0.0036440789699554443,1.0,0.0036440789699554443,0.0018372921040281653
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,71,0.1,0.13069963455200195,0.006978511810302734,1.0,0.006978511810302734,0.0018372921040281653
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,71,0.5,0.1336500346660614,0.00665031373500824,1.0,0.00665031373500824,0.0018372921040281653
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,71,1.0,0.13637208938598633,0.0043925940990448,1.0,0.0043925940990448,0.0018372921040281653
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,71,2.0,0.1394767165184021,0.0021797940135002136,1.0,0.0021797940135002136,0.0018372921040281653
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,72,0.01,0.5368064045906067,-0.04171562194824219,1.0,-0.04171562194824219,0.01909511536359787
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,72,0.1,0.5340240597724915,-0.021968603134155273,1.0,-0.021968603134155273,0.01909511536359787
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,72,0.5,0.5325950980186462,0.006082773208618164,1.0,0.006082773208618164,0.01909511536359787
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,72,1.0,0.5370223522186279,0.009842276573181152,1.0,0.009842276573181152,0.01909511536359787
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,72,2.0,0.5457333922386169,0.007251739501953125,1.0,0.007251739501953125,0.01909511536359787
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,73,0.01,5.743671894073486,-0.4869213104248047,1.0,-0.4869213104248047,0.037821754813194275
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,73,0.1,5.704549312591553,-0.38818109035491943,1.0,-0.38818109035491943,0.037821754813194275
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,73,0.5,5.599526405334473,-0.17668068408966064,1.0,-0.17668068408966064,0.037821754813194275
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,73,1.0,5.537422180175781,-0.08681190013885498,1.0,-0.08681190013885498,0.037821754813194275
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,73,2.0,5.483972072601318,-0.032610803842544556,1.0,-0.032610803842544556,0.037821754813194275
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,74,0.01,0.0070978631265461445,0.0030163079500198364,1.0,0.0030163079500198364,0.0017128458712249994
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,74,0.1,0.007401544600725174,0.0036028362810611725,1.0,0.0036028362810611725,0.0017128458712249994
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,74,0.5,0.008808683604001999,0.003193240612745285,1.0,0.003193240612745285,0.0017128458712249994
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,74,1.0,0.010173489339649677,0.0023106075823307037,1.0,0.0023106075823307037,0.0017128458712249994
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,74,2.0,0.011913929134607315,0.0013025030493736267,1.0,0.0013025030493736267,0.0017128458712249994
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,75,0.01,0.01098855584859848,0.003267616033554077,1.0,0.003267616033554077,0.0005758012994192541
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,75,0.1,0.011283042840659618,0.0032210201025009155,1.0,0.0032210201025009155,0.0005758012994192541
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,75,0.5,0.012360046617686749,0.0021939948201179504,1.0,0.0021939948201179504,0.0005758012994192541
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,75,1.0,0.013239096850156784,0.0014092884957790375,1.0,0.0014092884957790375,0.0005758012994192541
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,75,2.0,0.014244073070585728,0.0007163137197494507,1.0,0.0007163137197494507,0.0005758012994192541
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,76,0.01,0.09928777068853378,-0.09546434879302979,1.0,-0.09546434879302979,0.006829185411334038
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,76,0.1,0.09303711354732513,-0.052555352449417114,1.0,-0.052555352449417114,0.006829185411334038
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,76,0.5,0.08153849095106125,-0.01630827784538269,1.0,-0.01630827784538269,0.006829185411334038
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,76,1.0,0.07623618096113205,-0.006857976317405701,1.0,-0.006857976317405701,0.006829185411334038
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,76,2.0,0.07227890193462372,-0.002254694700241089,1.0,-0.002254694700241089,0.006829185411334038
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,77,0.01,1.5271210670471191,-8.879128456115723,1.0,-8.879128456115723,0.25711798667907715
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,77,0.1,1.1259065866470337,-2.120330810546875,1.0,-2.120330810546875,0.25711798667907715
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,77,0.5,0.7971634864807129,-0.39120984077453613,1.0,-0.39120984077453613,0.25711798667907715
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,77,1.0,0.6761602759361267,-0.14854609966278076,1.0,-0.14854609966278076,0.25711798667907715
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,77,2.0,0.5938751697540283,-0.044900715351104736,1.0,-0.044900715351104736,0.25711798667907715
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,78,0.01,0.29296058416366577,-0.023471057415008545,1.0,-0.023471057415008545,0.007935994304716587
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,78,0.1,0.29345086216926575,0.022490382194519043,1.0,0.022490382194519043,0.007935994304716587
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,78,0.5,0.3056272566318512,0.02803441882133484,1.0,0.02803441882133484,0.007935994304716587
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,78,1.0,0.3169798254966736,0.018161624670028687,1.0,0.018161624670028687,0.007935994304716587
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,78,2.0,0.3297497630119324,0.008930355310440063,1.0,0.008930355310440063,0.007935994304716587
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,79,0.01,0.34622275829315186,-0.00782012939453125,1.0,-0.00782012939453125,0.017148271203041077
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,79,0.1,0.3495984971523285,0.06392991542816162,1.0,0.06392991542816162,0.017148271203041077
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,79,0.5,0.378053218126297,0.06240701675415039,1.0,0.06240701675415039,0.017148271203041077
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,79,1.0,0.40314483642578125,0.040066033601760864,1.0,0.040066033601760864,0.017148271203041077
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,79,2.0,0.4314499497413635,0.019940167665481567,1.0,0.019940167665481567,0.017148271203041077
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,80,0.01,0.020008983090519905,-0.07184404134750366,1.0,-0.07184404134750366,0.004167938604950905
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,80,0.1,0.016644306480884552,-0.01604662835597992,1.0,-0.01604662835597992,0.004167938604950905
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,80,0.5,0.016901852563023567,0.004380062222480774,1.0,0.004380062222480774,0.004167938604950905
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,80,1.0,0.018868716433644295,0.003346789628267288,1.0,0.003346789628267288,0.004167938604950905
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,80,2.0,0.0213182233273983,0.0017748214304447174,1.0,0.0017748214304447174,0.004167938604950905
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,81,0.01,3.036022663116455,-0.22546738386154175,1.0,-0.22546738386154175,0.02781190350651741
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,81,0.1,3.027808666229248,-0.011296749114990234,1.0,-0.011296749114990234,0.02781190350651741
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,81,0.5,3.0442330837249756,0.04783046245574951,1.0,0.04783046245574951,0.02781190350651741
f60_a1_p00,pku_round0_00058,"0.75,0.25",teacher_forced,1,81,1.0,3.0646214485168457,0.03410065174102783,1.0,0.03410065174102783,0.02781190350651741
