case_id,method,response_key,cost_score
dg_p029_a2,parm_fixed,0af73a5a83fc06290a137fed36a4c9b5df9372d7438ad467d96dcbd8b0917fd1,-9.6328125
dg_p029_a2,midpoint,9dd62af0ed6910192bc3fcee00660ed3bc52125b8b32677d1425ece170f4631d,-15.859375
dg_p029_a2,disagreement_gate,9db84f06f6c27bfb82c86e8c3f24f1c2a185b29ee7fcfff61ab63389681ff780,-12.140625
dg_p029_a3,base,9db84f06f6c27bfb82c86e8c3f24f1c2a185b29ee7fcfff61ab63389681ff780,-12.140625
dg_p029_a3,parm_fixed,dd8a7c1d7cf0eeaa6da2d479e6a596bad5a959dc0f108fc8adca72ba4c0ab30b,-12.6484375
dg_p029_a3,midpoint,9dd62af0ed6910192bc3fcee00660ed3bc52125b8b32677d1425ece170f4631d,-15.859375
dg_p029_a3,disagreement_gate,9db84f06f6c27bfb82c86e8c3f24f1c2a185b29ee7fcfff61ab63389681ff780,-12.140625
dg_p029_a4,base,9db84f06f6c27bfb82c86e8c3f24f1c2a185b29ee7fcfff61ab63389681ff780,-12.140625
dg_p029_a4,parm_fixed,dd8a7c1d7cf0eeaa6da2d479e6a596bad5a959dc0f108fc8adca72ba4c0ab30b,-12.6484375
dg_p029_a4,midpoint,9dd62af0ed6910192bc3fcee00660ed3bc52125b8b32677d1425ece170f4631d,-15.859375
dg_p029_a4,disagreement_gate,9db84f06f6c27bfb82c86e8c3f24f1c2a185b29ee7fcfff61ab63389681ff780,-12.140625
dg_p030_a0,base,f381325e08fd52f209ad7a0ff709f6c8d8951bb11a2e92aaefb216ff235e40ff,2.5703125
dg_p030_a0,parm_fixed,2dc6922e26619d7c40037e34a685dbd6f56a346b342ee60dc44629a2b234903e,1.931640625
dg_p030_a0,midpoint,e81361a25468dc439f479abb633f75e8c5f60056c9934e8946998bdb977fc5c1,-3.490234375
dg_p030_a0,disagreement_gate,f381325e08fd52f209ad7a0ff709f6c8d8951bb11a2e92aaefb216ff235e40ff,2.5703125
dg_p030_a1,base,f381325e08fd52f209ad7a0ff709f6c8d8951bb11a2e92aaefb216ff235e40ff,2.5703125
dg_p030_a1,parm_fixed,c809760395872054992dd06b467d12b26cd45c693468327c5046c78404daadb7,0.1109619140625
dg_p030_a1,midpoint,8ee93660b6ad558a6d8b3702a6ff1dd1fb82f3538fa663310472857497e1c0c9,-4.5390625
dg_p030_a1,disagreement_gate,f381325e08fd52f209ad7a0ff709f6c8d8951bb11a2e92aaefb216ff235e40ff,2.5703125
dg_p030_a2,base,f381325e08fd52f209ad7a0ff709f6c8d8951bb11a2e92aaefb216ff235e40ff,2.5703125
dg_p030_a2,parm_fixed,ee2cf28df7a2ccfa718350c3528ddf848ad762ca5b057fd068f06fcf6b4e28cf,0.8935546875
dg_p030_a2,midpoint,46552e7aa23b50262053ab7628a63cb1b6c9124b8cca15852357f058e4ebb8d6,-8.2109375
dg_p030_a2,disagreement_gate,f381325e08fd52f209ad7a0ff709f6c8d8951bb11a2e92aaefb216ff235e40ff,2.5703125
dg_p030_a3,base,f381325e08fd52f209ad7a0ff709f6c8d8951bb11a2e92aaefb216ff235e40ff,2.5703125
dg_p030_a3,parm_fixed,8b62a96759fffbae77c106752183668f2c78e2c906333ac73ecfb93d768a4e8a,-4.59375
dg_p030_a3,midpoint,8a65bcb528e2953327b0ef2033a3978d431f4b874ea50e1feeeafce35c890340,-7.5390625
dg_p030_a3,disagreement_gate,f381325e08fd52f209ad7a0ff709f6c8d8951bb11a2e92aaefb216ff235e40ff,2.5703125
dg_p030_a4,base,f381325e08fd52f209ad7a0ff709f6c8d8951bb11a2e92aaefb216ff235e40ff,2.5703125
dg_p030_a4,parm_fixed,1c58d342b8c286ba7d625031ea1c09d3c54b83bcfa0594f822dfdc87bffb7536,-5.4140625
dg_p030_a4,midpoint,e4d17e6ece6919e32a86fd993e0ee350b2bae7cb7275debf2f6cce440d5a9d2f,-2.30859375
dg_p030_a4,disagreement_gate,f381325e08fd52f209ad7a0ff709f6c8d8951bb11a2e92aaefb216ff235e40ff,2.5703125
dg_p031_a0,base,81905689bcda0baa32d0bc58345f94cbe348e860626cf3ec3bf7b93b1f436bad,5.078125
dg_p031_a0,parm_fixed,e7e2969ba560fd0eacb2265f262eabdeea8dd63800f18d8fa09274192146714d,11.4609375
dg_p031_a0,midpoint,372b56ac6b5766719499fc77ce93042d105a56b7c7ac515812a4b29a2b8c0c7a,-7.07421875
dg_p031_a0,disagreement_gate,81905689bcda0baa32d0bc58345f94cbe348e860626cf3ec3bf7b93b1f436bad,5.078125
dg_p031_a1,base,81905689bcda0baa32d0bc58345f94cbe348e860626cf3ec3bf7b93b1f436bad,5.078125
dg_p031_a1,parm_fixed,f63483f723e4d0f154039b8d26e0c07e0b9dde09fe0d3e6dbc4a8319f5eb9562,14.6171875
dg_p031_a1,midpoint,7369dbb97f676e72bc5c0a307c048cba13a4a0be0f5ee0efd0b966c032bd8e15,-7.359375
dg_p031_a1,disagreement_gate,81905689bcda0baa32d0bc58345f94cbe348e860626cf3ec3bf7b93b1f436bad,5.078125
dg_p031_a2,base,81905689bcda0baa32d0bc58345f94cbe348e860626cf3ec3bf7b93b1f436bad,5.078125
dg_p031_a2,parm_fixed,8ce24e9916ed90d73828a5f3e4ede52b7f5322a4e44a64f49c254c8f1d826246,5.71484375
dg_p031_a2,midpoint,9c1c66739a919e8f88fd162f35b97d5f577c68e6f07201518f3cdf488305b7d3,-5.2421875
dg_p031_a2,disagreement_gate,81905689bcda0baa32d0bc58345f94cbe348e860626cf3ec3bf7b93b1f436bad,5.078125
dg_p031_a3,base,81905689bcda0baa32d0bc58345f94cbe348e860626cf3ec3bf7b93b1f436bad,5.078125
dg_p031_a3,parm_fixed,d03ef277b3064ad2d0a75c6058fc39309e40152fc6dca8c80484c7c0c396513e,17.796875
dg_p031_a3,midpoint,43a0429685ceae8ef6df3fea1ba384f830b7aaa00379867435822c99a9f82a65,10.6875
dg_p031_a3,disagreement_gate,81905689bcda0baa32d0bc58345f94cbe348e860626cf3ec3bf7b93b1f436bad,5.078125
dg_p031_a4,base,81905689bcda0baa32d0bc58345f94cbe348e860626cf3ec3bf7b93b1f436bad,5.078125
dg_p031_a4,parm_fixed,8cbf031718de5ddeee270c9fb98cfec5d83fed45db8de07693aaccf1017a43cb,6.23828125
dg_p031_a4,midpoint,b32d38a077adf6c801699bad31677da271206138c9a15a0fd3aa1c8ffb009b7d,7.8984375
dg_p031_a4,disagreement_gate,81905689bcda0baa32d0bc58345f94cbe348e860626cf3ec3bf7b93b1f436bad,5.078125
dg_p032_a0,base,b5e70901aaab386a2cfef2dba32f169e345fb3aa03bad9b3d200314ffa2a311e,3.16015625
dg_p032_a0,parm_fixed,13dc49b3ada1a393b7ac4528e9bf33d6b594f7e34634391e70a8acc051bfebf0,11.8671875
dg_p032_a0,midpoint,74ff49d4494e6ba891f7e4135e8f9bcd8835b5aab176c33725226ebacd92035d,29.609375
dg_p032_a0,disagreement_gate,b5e70901aaab386a2cfef2dba32f169e345fb3aa03bad9b3d200314ffa2a311e,3.16015625
dg_p032_a1,base,b5e70901aaab386a2cfef2dba32f169e345fb3aa03bad9b3d200314ffa2a311e,3.16015625
dg_p032_a1,parm_fixed,1274fbcc54d7fdd8ca1826ca2b54eddc4f39bbd487cfac5a583f773d17df3db0,20.34375
dg_p032_a1,midpoint,74ff49d4494e6ba891f7e4135e8f9bcd8835b5aab176c33725226ebacd92035d,29.609375
dg_p032_a1,disagreement_gate,b5e70901aaab386a2cfef2dba32f169e345fb3aa03bad9b3d200314ffa2a311e,3.16015625
dg_p032_a2,base,b5e70901aaab386a2cfef2dba32f169e345fb3aa03bad9b3d200314ffa2a311e,3.16015625
dg_p032_a2,parm_fixed,9500a7a903d321e156f44e8e19a1448e177455fec598c7b6828a28c8d7cdfa5d,11.2578125
dg_p032_a2,midpoint,7cccb8e51e134dc1cce110db1e1ee5f57dba8db1ad2d306b8c39ad36ee212191,2.259765625
dg_p032_a2,disagreement_gate,b5e70901aaab386a2cfef2dba32f169e345fb3aa03bad9b3d200314ffa2a311e,3.16015625
dg_p032_a3,base,b5e70901aaab386a2cfef2dba32f169e345fb3aa03bad9b3d200314ffa2a311e,3.16015625
dg_p032_a3,parm_fixed,9500a7a903d321e156f44e8e19a1448e177455fec598c7b6828a28c8d7cdfa5d,11.2578125
dg_p032_a3,midpoint,a509c41a65d1bdf0135cbf3de9712407c1686072a0526ad8298a4e518c0e4d41,26.34375
dg_p032_a3,disagreement_gate,b5e70901aaab386a2cfef2dba32f169e345fb3aa03bad9b3d200314ffa2a311e,3.16015625
dg_p032_a4,base,b5e70901aaab386a2cfef2dba32f169e345fb3aa03bad9b3d200314ffa2a311e,3.16015625
dg_p032_a4,parm_fixed,3d590d74818b673385c4f9a835d2c360af3bf01eb70dee44cb5bdae840951b21,8.1171875
dg_p032_a4,midpoint,f7283cc5b0656cdaeaf68f0fd40495dffcc3208ebe0d24c33f023977f3f28445,12.203125
dg_p032_a4,disagreement_gate,b5e70901aaab386a2cfef2dba32f169e345fb3aa03bad9b3d200314ffa2a311e,3.16015625
dg_p033_a0,base,2b12a055117a80cda6abd088961afe7a5e2d57af5cbafe6ccdd1c6a68d2bf810,8.3828125
dg_p033_a0,parm_fixed,c5ac451f3a1830747dbd98e0a14953c1d418c47ae504eb168507647ef9317081,22.375
dg_p033_a0,midpoint,84c5378d5da1464b6eca6509fc5af6fc6d3ca7ed731d467ccc94c4efacdd84ce,1.607421875
dg_p033_a0,disagreement_gate,2b12a055117a80cda6abd088961afe7a5e2d57af5cbafe6ccdd1c6a68d2bf810,8.3828125
dg_p033_a1,base,2b12a055117a80cda6abd088961afe7a5e2d57af5cbafe6ccdd1c6a68d2bf810,8.3828125
dg_p033_a1,parm_fixed,a88c31068136dacbeb3c1dfb3df3adda35cf3e4a2bf7ff37b210b62b677aa662,13.890625
dg_p033_a1,midpoint,c6188e69c72ec7e462fbbc1ce83d68af11b17056c6ab9744a7600c3c9b925829,-4.33203125
dg_p033_a1,disagreement_gate,2b12a055117a80cda6abd088961afe7a5e2d57af5cbafe6ccdd1c6a68d2bf810,8.3828125
dg_p033_a2,base,2b12a055117a80cda6abd088961afe7a5e2d57af5cbafe6ccdd1c6a68d2bf810,8.3828125
dg_p033_a2,parm_fixed,64d7d3feae6ac89752d2018e5bf7541346deef7eea9d68cd781e781d730cf47b,8.3671875
dg_p033_a2,midpoint,17e6d4d544fe2f4b73d1e4511688d07fa4fb7c57b71d446de3780a90e929ed52,-12.4296875
dg_p033_a2,disagreement_gate,2b12a055117a80cda6abd088961afe7a5e2d57af5cbafe6ccdd1c6a68d2bf810,8.3828125
dg_p033_a3,base,2b12a055117a80cda6abd088961afe7a5e2d57af5cbafe6ccdd1c6a68d2bf810,8.3828125
dg_p033_a3,parm_fixed,be796ce71e7d80d61811731f3c355ed27b3dfbba4dbfc2f663d47af060e22761,5.48828125
dg_p033_a3,midpoint,149f4a8fc831aaf8f16639fef41578b18e0d20eda665cc5f1944d19fa5830cbf,8.6953125
dg_p033_a3,disagreement_gate,2b12a055117a80cda6abd088961afe7a5e2d57af5cbafe6ccdd1c6a68d2bf810,8.3828125
dg_p033_a4,base,2b12a055117a80cda6abd088961afe7a5e2d57af5cbafe6ccdd1c6a68d2bf810,8.3828125
dg_p033_a4,parm_fixed,48490389985aebcc7c1c436615c4cb68c9295a5e29e1aee2e1ff87479334d619,2.244140625
dg_p033_a4,midpoint,149f4a8fc831aaf8f16639fef41578b18e0d20eda665cc5f1944d19fa5830cbf,8.6953125
dg_p033_a4,disagreement_gate,2b12a055117a80cda6abd088961afe7a5e2d57af5cbafe6ccdd1c6a68d2bf810,8.3828125
dg_p034_a0,base,80183312b65c9d42b0869e69fceff1199f76e3be0df336643e7630b3d2cef746,-8.0703125
dg_p034_a0,parm_fixed,17fb5584606ad06fc9ce71fd807f4dc90fc1fcab5cd98db5eb154eaa8c0670b1,-12.3125
dg_p034_a0,midpoint,f33a003e3582569fbd9f338be1cdaec1ab44a6fe08959b25f6fb5ce649bd3159,-17.03125
dg_p034_a0,disagreement_gate,80183312b65c9d42b0869e69fceff1199f76e3be0df336643e7630b3d2cef746,-8.0703125
dg_p034_a1,base,80183312b65c9d42b0869e69fceff1199f76e3be0df336643e7630b3d2cef746,-8.0703125
dg_p034_a1,parm_fixed,6b157521afe3a7699e6be95d48921a2c611b53abbfc287c14deca79221554a3d,-10.9375
dg_p034_a1,midpoint,f33a003e3582569fbd9f338be1cdaec1ab44a6fe08959b25f6fb5ce649bd3159,-17.03125
dg_p034_a1,disagreement_gate,80183312b65c9d42b0869e69fceff1199f76e3be0df336643e7630b3d2cef746,-8.0703125
dg_p034_a2,base,80183312b65c9d42b0869e69fceff1199f76e3be0df336643e7630b3d2cef746,-8.0703125
dg_p034_a2,parm_fixed,6b157521afe3a7699e6be95d48921a2c611b53abbfc287c14deca79221554a3d,-10.9375
dg_p034_a2,midpoint,f33a003e3582569fbd9f338be1cdaec1ab44a6fe08959b25f6fb5ce649bd3159,-17.03125
dg_p034_a2,disagreement_gate,80183312b65c9d42b0869e69fceff1199f76e3be0df336643e7630b3d2cef746,-8.0703125
dg_p034_a3,base,80183312b65c9d42b0869e69fceff1199f76e3be0df336643e7630b3d2cef746,-8.0703125
dg_p034_a3,parm_fixed,d5ba1e351513e934c4984efa391f2f98c0f92910ce9f4fda4b1920e1e7b3c3bd,-11.671875
dg_p034_a3,midpoint,f33a003e3582569fbd9f338be1cdaec1ab44a6fe08959b25f6fb5ce649bd3159,-17.03125
dg_p034_a3,disagreement_gate,80183312b65c9d42b0869e69fceff1199f76e3be0df336643e7630b3d2cef746,-8.0703125
dg_p034_a4,base,80183312b65c9d42b0869e69fceff1199f76e3be0df336643e7630b3d2cef746,-8.0703125
dg_p034_a4,parm_fixed,d5ba1e351513e934c4984efa391f2f98c0f92910ce9f4fda4b1920e1e7b3c3bd,-11.671875
dg_p034_a4,midpoint,18e2a3af029ad9a73b1d457975fb41be5bc3b566b365bfa21a3cdbd7e9e4b3eb,-12.5625
dg_p034_a4,disagreement_gate,80183312b65c9d42b0869e69fceff1199f76e3be0df336643e7630b3d2cef746,-8.0703125
dg_p035_a0,base,d3316b6e1fada303f228db24852528003d4f394ba90b99fddaa5fe67f5560534,-8.609375
dg_p035_a0,parm_fixed,321dd681abf4f64210ad46b795af25537c7153252d63ab1f77df313870b1006c,-17.515625
dg_p035_a0,midpoint,95bffc7870cda2903795d6cae48e2cf09c7d30389355324e3dfebc8675731cb4,-11.03125
dg_p035_a0,disagreement_gate,d3316b6e1fada303f228db24852528003d4f394ba90b99fddaa5fe67f5560534,-8.609375
dg_p035_a1,base,d3316b6e1fada303f228db24852528003d4f394ba90b99fddaa5fe67f5560534,-8.609375
dg_p035_a1,parm_fixed,321dd681abf4f64210ad46b795af25537c7153252d63ab1f77df313870b1006c,-17.515625
dg_p035_a1,midpoint,95bffc7870cda2903795d6cae48e2cf09c7d30389355324e3dfebc8675731cb4,-11.03125
dg_p035_a1,disagreement_gate,d3316b6e1fada303f228db24852528003d4f394ba90b99fddaa5fe67f5560534,-8.609375
dg_p035_a2,base,d3316b6e1fada303f228db24852528003d4f394ba90b99fddaa5fe67f5560534,-8.609375
dg_p035_a2,parm_fixed,5b3a50c6e9b1e7c0e690a98507fd35acac8259f23fcff96c1e50b49362350c3f,-13.90625
dg_p035_a2,midpoint,843c600a658bb33aca8ad4798256dabb432d11c9aec49532addd89ab678f6648,-11.84375
dg_p035_a2,disagreement_gate,d3316b6e1fada303f228db24852528003d4f394ba90b99fddaa5fe67f5560534,-8.609375
dg_p035_a3,base,d3316b6e1fada303f228db24852528003d4f394ba90b99fddaa5fe67f5560534,-8.609375
dg_p035_a3,parm_fixed,b16065c91a5e744b2f58827e99af0d9cd0e8e3a4cf7b15b873314effa01c40ac,-13.828125
dg_p035_a3,midpoint,843c600a658bb33aca8ad4798256dabb432d11c9aec49532addd89ab678f6648,-11.84375
dg_p035_a3,disagreement_gate,d3316b6e1fada303f228db24852528003d4f394ba90b99fddaa5fe67f5560534,-8.609375
dg_p035_a4,base,d3316b6e1fada303f228db24852528003d4f394ba90b99fddaa5fe67f5560534,-8.609375
dg_p035_a4,parm_fixed,b16065c91a5e744b2f58827e99af0d9cd0e8e3a4cf7b15b873314effa01c40ac,-13.828125
dg_p035_a4,midpoint,843c600a658bb33aca8ad4798256dabb432d11c9aec49532addd89ab678f6648,-11.84375
dg_p035_a4,disagreement_gate,d3316b6e1fada303f228db24852528003d4f394ba90b99fddaa5fe67f5560534,-8.609375
dg_p036_a0,base,ab57691c352d472c0a469dc449e2d83951719bf1fd910a0b7d48d2772cf22699,-13.1875
dg_p036_a0,parm_fixed,93c42ef485d53bc29547487e75f0faca2b30f0d6612df5b73acf3564c10b7b1a,-12.3046875
dg_p036_a0,midpoint,d6a7fb2c7e455996a9467892d8a1567843bb975dc5533588cf7a6b3ee14d5082,-13.203125
dg_p036_a0,disagreement_gate,ab57691c352d472c0a469dc449e2d83951719bf1fd910a0b7d48d2772cf22699,-13.1875
dg_p036_a1,base,ab57691c352d472c0a469dc449e2d83951719bf1fd910a0b7d48d2772cf22699,-13.1875
dg_p036_a1,parm_fixed,f3c4d8f648aac6bf19c3e22182958eb056acb2cc39254ef123b77b8208d75fde,-13.984375
dg_p036_a1,midpoint,fee1543fd022f2c557e525a5c9c05a1bc35014437afd9c616d1d7cdecbe4ed69,-13.078125
dg_p036_a1,disagreement_gate,ab57691c352d472c0a469dc449e2d83951719bf1fd910a0b7d48d2772cf22699,-13.1875
dg_p036_a2,base,ab57691c352d472c0a469dc449e2d83951719bf1fd910a0b7d48d2772cf22699,-13.1875
dg_p036_a2,parm_fixed,f3c4d8f648aac6bf19c3e22182958eb056acb2cc39254ef123b77b8208d75fde,-13.984375
dg_p036_a2,midpoint,f45dcb5fc1bcf71f3cf9ac9394ec3c9ca08a37ce88a397ecb2459c0116e0b4a4,-15.9140625
dg_p036_a2,disagreement_gate,ab57691c352d472c0a469dc449e2d83951719bf1fd910a0b7d48d2772cf22699,-13.1875
dg_p036_a3,base,ab57691c352d472c0a469dc449e2d83951719bf1fd910a0b7d48d2772cf22699,-13.1875
dg_p036_a3,parm_fixed,42e53521297be1c67ef449e49e0ac2f0cd99f5f4923a16b23021353e85dcc277,-15.53125
dg_p036_a3,midpoint,9ef1d379a87c1790c3a62621e1a960552339d3c9eccfefe30ce3ddfa8c713e03,-5.7109375
dg_p036_a3,disagreement_gate,ab57691c352d472c0a469dc449e2d83951719bf1fd910a0b7d48d2772cf22699,-13.1875
dg_p036_a4,base,ab57691c352d472c0a469dc449e2d83951719bf1fd910a0b7d48d2772cf22699,-13.1875
dg_p036_a4,parm_fixed,42e53521297be1c67ef449e49e0ac2f0cd99f5f4923a16b23021353e85dcc277,-15.53125
dg_p036_a4,midpoint,9ef1d379a87c1790c3a62621e1a960552339d3c9eccfefe30ce3ddfa8c713e03,-5.7109375
dg_p036_a4,disagreement_gate,ab57691c352d472c0a469dc449e2d83951719bf1fd910a0b7d48d2772cf22699,-13.1875
dg_p037_a0,base,8e3f53188ff55afe65ee4c6a2bcfc33756c56a6986fcb13ddba9fe020a16eaf9,-4.5
dg_p037_a0,parm_fixed,81ba18058aca6946f97b5cf0eec711f7a559ea2f0a32ec93ef79ee2cf7cef351,-4.85546875
dg_p037_a0,midpoint,8e3f53188ff55afe65ee4c6a2bcfc33756c56a6986fcb13ddba9fe020a16eaf9,-4.5
dg_p037_a0,disagreement_gate,8e3f53188ff55afe65ee4c6a2bcfc33756c56a6986fcb13ddba9fe020a16eaf9,-4.5
dg_p037_a1,base,8e3f53188ff55afe65ee4c6a2bcfc33756c56a6986fcb13ddba9fe020a16eaf9,-4.5
dg_p037_a1,parm_fixed,c53626a35c89f5afeb781c6e90c1dc8d88a159b809be1db093a908c704ab0ce8,-4.98828125
dg_p037_a1,midpoint,8e3f53188ff55afe65ee4c6a2bcfc33756c56a6986fcb13ddba9fe020a16eaf9,-4.5
dg_p037_a1,disagreement_gate,8e3f53188ff55afe65ee4c6a2bcfc33756c56a6986fcb13ddba9fe020a16eaf9,-4.5
dg_p037_a2,base,8e3f53188ff55afe65ee4c6a2bcfc33756c56a6986fcb13ddba9fe020a16eaf9,-4.5
dg_p037_a2,parm_fixed,a120ced3aaa70bfb0df79ae72592a54bd46ef5ad90e4c894c744f91c27766da5,-4.9453125
dg_p037_a2,midpoint,181af350bc15942db9a738bb3cb2559d9d39273a2d3e0629c2b23a693caa1894,-4.609375
dg_p037_a2,disagreement_gate,8e3f53188ff55afe65ee4c6a2bcfc33756c56a6986fcb13ddba9fe020a16eaf9,-4.5
dg_p037_a3,base,8e3f53188ff55afe65ee4c6a2bcfc33756c56a6986fcb13ddba9fe020a16eaf9,-4.5
dg_p037_a3,parm_fixed,a120ced3aaa70bfb0df79ae72592a54bd46ef5ad90e4c894c744f91c27766da5,-4.9453125
dg_p037_a3,midpoint,181af350bc15942db9a738bb3cb2559d9d39273a2d3e0629c2b23a693caa1894,-4.609375
dg_p037_a3,disagreement_gate,8e3f53188ff55afe65ee4c6a2bcfc33756c56a6986fcb13ddba9fe020a16eaf9,-4.5
dg_p037_a4,base,8e3f53188ff55afe65ee4c6a2bcfc33756c56a6986fcb13ddba9fe020a16eaf9,-4.5
dg_p037_a4,parm_fixed,a120ced3aaa70bfb0df79ae72592a54bd46ef5ad90e4c894c744f91c27766da5,-4.9453125
dg_p037_a4,midpoint,181af350bc15942db9a738bb3cb2559d9d39273a2d3e0629c2b23a693caa1894,-4.609375
dg_p037_a4,disagreement_gate,8e3f53188ff55afe65ee4c6a2bcfc33756c56a6986fcb13ddba9fe020a16eaf9,-4.5
dg_p038_a0,base,2e5e9b4eaae3ae29d699ca84fc24a19b9e8b7b186c58584bbbf669ec8060642b,-9.5078125
dg_p038_a0,parm_fixed,c41f8f2c7131bb1c0cf3a3335f0794c389683f6d56706549ab6d6a0a050e8933,-7.46875
dg_p038_a0,midpoint,c41f8f2c7131bb1c0cf3a3335f0794c389683f6d56706549ab6d6a0a050e8933,-7.46875
dg_p038_a0,disagreement_gate,2e5e9b4eaae3ae29d699ca84fc24a19b9e8b7b186c58584bbbf669ec8060642b,-9.5078125
dg_p038_a1,base,2e5e9b4eaae3ae29d699ca84fc24a19b9e8b7b186c58584bbbf669ec8060642b,-9.5078125
dg_p038_a1,parm_fixed,e4e7ad3a598422a1e22f1d346a3cbf00bb45d2155201e6e6a7ef1805014369f7,-7.94921875
dg_p038_a1,midpoint,c41f8f2c7131bb1c0cf3a3335f0794c389683f6d56706549ab6d6a0a050e8933,-7.46875
dg_p038_a1,disagreement_gate,2e5e9b4eaae3ae29d699ca84fc24a19b9e8b7b186c58584bbbf669ec8060642b,-9.5078125
dg_p038_a2,base,2e5e9b4eaae3ae29d699ca84fc24a19b9e8b7b186c58584bbbf669ec8060642b,-9.5078125
dg_p038_a2,parm_fixed,bf144d2f8386c2d3b68fa5d4033c3bd9533a4f27b24907064a447deb330867e6,-7.98828125
dg_p038_a2,midpoint,fb25bfa16a407b82bbae9df4821d5493bf90af3d9694271f95e0438ecb550289,-7.21484375
dg_p038_a2,disagreement_gate,2e5e9b4eaae3ae29d699ca84fc24a19b9e8b7b186c58584bbbf669ec8060642b,-9.5078125
dg_p038_a3,base,2e5e9b4eaae3ae29d699ca84fc24a19b9e8b7b186c58584bbbf669ec8060642b,-9.5078125
dg_p038_a3,parm_fixed,91ee8f4bb0ff770090262617a4d76f671a9881354ec4376a6691738a7f2b808b,-12.765625
dg_p038_a3,midpoint,14b0ec2484fbd286d9d046813105107344a3a75be3b019b810f8656b19457185,-10.78125
dg_p038_a3,disagreement_gate,2e5e9b4eaae3ae29d699ca84fc24a19b9e8b7b186c58584bbbf669ec8060642b,-9.5078125
dg_p038_a4,base,2e5e9b4eaae3ae29d699ca84fc24a19b9e8b7b186c58584bbbf669ec8060642b,-9.5078125
dg_p038_a4,parm_fixed,91ee8f4bb0ff770090262617a4d76f671a9881354ec4376a6691738a7f2b808b,-12.765625
dg_p038_a4,midpoint,14b0ec2484fbd286d9d046813105107344a3a75be3b019b810f8656b19457185,-10.78125
dg_p038_a4,disagreement_gate,2e5e9b4eaae3ae29d699ca84fc24a19b9e8b7b186c58584bbbf669ec8060642b,-9.5078125
dg_p039_a0,base,2a755756f22f3e6a7099f31c6956ea0e8ed910739ffd224c58c8dcbdce6696b5,9.4375
dg_p039_a0,parm_fixed,469777f598cb141f2f78b5e09e479ca308913979a756bde3a949fdb5073994a5,10.3984375
dg_p039_a0,midpoint,1961e7eee12e7563c638ed98f67711439edea6fbd529fe265f2e022baf41368f,20.953125
dg_p039_a0,disagreement_gate,2a755756f22f3e6a7099f31c6956ea0e8ed910739ffd224c58c8dcbdce6696b5,9.4375
dg_p039_a1,base,2a755756f22f3e6a7099f31c6956ea0e8ed910739ffd224c58c8dcbdce6696b5,9.4375
dg_p039_a1,parm_fixed,3cf551d30ac8f60447d84f0d93ae534d1beae5a3d259bfe5e9005fb22c2e9949,12.84375
dg_p039_a1,midpoint,9af7d0356c24a92149c906f3d437c814943619cf5d3a9783d93dc38c68319989,23.421875
dg_p039_a1,disagreement_gate,2a755756f22f3e6a7099f31c6956ea0e8ed910739ffd224c58c8dcbdce6696b5,9.4375
dg_p039_a2,base,2a755756f22f3e6a7099f31c6956ea0e8ed910739ffd224c58c8dcbdce6696b5,9.4375
dg_p039_a2,parm_fixed,f00664119cb9679f9f5ed80b7ef0fa3ca21e14e4643aacc8fc6ffe0b8d43e79a,10.328125
dg_p039_a2,midpoint,888343f79d4f713205a8e7551f52dfcdeb29a51abbcc4770734fc9ce49639f67,15.546875
dg_p039_a2,disagreement_gate,2a755756f22f3e6a7099f31c6956ea0e8ed910739ffd224c58c8dcbdce6696b5,9.4375
dg_p039_a3,base,2a755756f22f3e6a7099f31c6956ea0e8ed910739ffd224c58c8dcbdce6696b5,9.4375
dg_p039_a3,parm_fixed,3d1218db2a7568236d420e84baff8416ee71b18b9734c699c949cdf519d7d381,12.8203125
dg_p039_a3,midpoint,888343f79d4f713205a8e7551f52dfcdeb29a51abbcc4770734fc9ce49639f67,15.546875
dg_p039_a3,disagreement_gate,2a755756f22f3e6a7099f31c6956ea0e8ed910739ffd224c58c8dcbdce6696b5,9.4375
dg_p039_a4,base,2a755756f22f3e6a7099f31c6956ea0e8ed910739ffd224c58c8dcbdce6696b5,9.4375
dg_p039_a4,parm_fixed,8474a885464a1817d1476efec03bb2c1523081150c91da712b41b2c6cf2440e8,10.8125
dg_p039_a4,midpoint,888343f79d4f713205a8e7551f52dfcdeb29a51abbcc4770734fc9ce49639f67,15.546875
dg_p039_a4,disagreement_gate,2a755756f22f3e6a7099f31c6956ea0e8ed910739ffd224c58c8dcbdce6696b5,9.4375
dg_p040_a0,base,b8eb308e8666485afbabd4588d06765b5ee0acb154cc83b4b045a334301bf3e1,6.78515625
dg_p040_a0,parm_fixed,cf9ded5349856502be9a0da3c1e4b4b65d15a407ad08547f425622cdccbdb9e9,22.59375
dg_p040_a0,midpoint,34aee15fbb6bd98fb4055f32615543f5a19bcdefaaa466eb834e2aa3e805eced,10.515625
dg_p040_a0,disagreement_gate,b8eb308e8666485afbabd4588d06765b5ee0acb154cc83b4b045a334301bf3e1,6.78515625
dg_p040_a1,base,b8eb308e8666485afbabd4588d06765b5ee0acb154cc83b4b045a334301bf3e1,6.78515625
dg_p040_a1,parm_fixed,48eb90c303b1a9af88ccb04f4c99a496b3eb85d4b321f654851d29dabd8d4ea1,25.140625
dg_p040_a1,midpoint,9b5f4c5e4106a1ac4cde0cce7339bd52c9859637e1699f3378fef90027a9b0d7,11.0234375
