case_id,response_key,cost_score
dense_p11_a14,ae87104f0094ab0aa12df8c0f1dc200535a09fffdd29925d31569f060285a35d,6.16796875
dense_p11_a15,0c1bfc7214c82a0bed270c5b9a935194f6d7cb741172484431102ae8612ed6e4,9.4765625
dense_p11_a16,ae87104f0094ab0aa12df8c0f1dc200535a09fffdd29925d31569f060285a35d,6.16796875
dense_p11_a17,0c1bfc7214c82a0bed270c5b9a935194f6d7cb741172484431102ae8612ed6e4,9.4765625
dense_p11_a18,0c1bfc7214c82a0bed270c5b9a935194f6d7cb741172484431102ae8612ed6e4,9.4765625
dense_p11_a19,6026e57ede3277296614ec94520047c9d662578fc33ae971ff67562bf2e5faf6,5.91796875
dense_p11_a20,6026e57ede3277296614ec94520047c9d662578fc33ae971ff67562bf2e5faf6,5.91796875
dense_p12_a00,bb54a9ee2503845faec4cc5cb7d9860d208472c271885794b6e4fbb5919e7b78,6.13671875
dense_p12_a01,9e09ce15b323c9cd358c2ffc35a0ed391c541b4ef01d5a7e11d95bc1dd1aec35,2.130859375
dense_p12_a02,9e09ce15b323c9cd358c2ffc35a0ed391c541b4ef01d5a7e11d95bc1dd1aec35,2.130859375
dense_p12_a03,9e09ce15b323c9cd358c2ffc35a0ed391c541b4ef01d5a7e11d95bc1dd1aec35,2.130859375
dense_p12_a04,9228c2264e6589372991065e2a472f20f7b56297f55e00899e30edc2c608904f,7.73046875
dense_p12_a05,9228c2264e6589372991065e2a472f20f7b56297f55e00899e30edc2c608904f,7.73046875
dense_p12_a06,9228c2264e6589372991065e2a472f20f7b56297f55e00899e30edc2c608904f,7.73046875
dense_p12_a07,027831f224d62a1fbc07ba8d948c613dda3aad5018cc1adb02359ecf5c8d0a0d,1.83203125
dense_p12_a08,297601a86bc29fbab832d6b303d427c64faebc6611dd5e19e40bd7513bf45f8e,3.396484375
dense_p12_a09,4d9974af12d1fdf8c367749c907af587dc5e75789505bc670cbbb62f0eba4a5c,4.8671875
dense_p12_a10,4d9974af12d1fdf8c367749c907af587dc5e75789505bc670cbbb62f0eba4a5c,4.8671875
dense_p12_a11,bbda5ea0abbce241efff9e21d3f311e3fe36b4c30450c1ce2e6c619cdc0e038f,7.51953125
dense_p12_a12,bbda5ea0abbce241efff9e21d3f311e3fe36b4c30450c1ce2e6c619cdc0e038f,7.51953125
dense_p12_a13,bbda5ea0abbce241efff9e21d3f311e3fe36b4c30450c1ce2e6c619cdc0e038f,7.51953125
dense_p12_a14,bbda5ea0abbce241efff9e21d3f311e3fe36b4c30450c1ce2e6c619cdc0e038f,7.51953125
dense_p12_a15,fb7a7d43fb01eaee8c59a0cd13811807da62c3c0b3bd29811d6d3ef3f6b77a6f,11.34375
dense_p12_a16,fb7a7d43fb01eaee8c59a0cd13811807da62c3c0b3bd29811d6d3ef3f6b77a6f,11.34375
dense_p12_a17,f51c7c109d3d6e1e6d340837af5e5cd44163ade00d91c6ee1d0a9534f329abea,12.359375
dense_p12_a18,f51c7c109d3d6e1e6d340837af5e5cd44163ade00d91c6ee1d0a9534f329abea,12.359375
dense_p12_a19,f51c7c109d3d6e1e6d340837af5e5cd44163ade00d91c6ee1d0a9534f329abea,12.359375
dense_p12_a20,78179c0507dd5126086a2c00d6668df18c1af5655e259d65300c64e429a7b8ae,14.9140625
dense_p13_a00,d6fb640b86a56696852c7c7b9a43f7797ad511a68ceba0d670ef8a1e594bf3ef,11.34375
dense_p13_a01,d6fb640b86a56696852c7c7b9a43f7797ad511a68ceba0d670ef8a1e594bf3ef,11.34375
dense_p13_a02,d6fb640b86a56696852c7c7b9a43f7797ad511a68ceba0d670ef8a1e594bf3ef,11.34375
dense_p13_a03,d6fb640b86a56696852c7c7b9a43f7797ad511a68ceba0d670ef8a1e594bf3ef,11.34375
dense_p13_a04,d6fb640b86a56696852c7c7b9a43f7797ad511a68ceba0d670ef8a1e594bf3ef,11.34375
dense_p13_a05,d6fb640b86a56696852c7c7b9a43f7797ad511a68ceba0d670ef8a1e594bf3ef,11.34375
dense_p13_a06,d6fb640b86a56696852c7c7b9a43f7797ad511a68ceba0d670ef8a1e594bf3ef,11.34375
dense_p13_a07,d6fb640b86a56696852c7c7b9a43f7797ad511a68ceba0d670ef8a1e594bf3ef,11.34375
dense_p13_a08,d6fb640b86a56696852c7c7b9a43f7797ad511a68ceba0d670ef8a1e594bf3ef,11.34375
dense_p13_a09,d6fb640b86a56696852c7c7b9a43f7797ad511a68ceba0d670ef8a1e594bf3ef,11.34375
dense_p13_a10,d6fb640b86a56696852c7c7b9a43f7797ad511a68ceba0d670ef8a1e594bf3ef,11.34375
dense_p13_a11,d6fb640b86a56696852c7c7b9a43f7797ad511a68ceba0d670ef8a1e594bf3ef,11.34375
dense_p13_a12,d6fb640b86a56696852c7c7b9a43f7797ad511a68ceba0d670ef8a1e594bf3ef,11.34375
dense_p13_a13,d6fb640b86a56696852c7c7b9a43f7797ad511a68ceba0d670ef8a1e594bf3ef,11.34375
dense_p13_a14,d6fb640b86a56696852c7c7b9a43f7797ad511a68ceba0d670ef8a1e594bf3ef,11.34375
dense_p13_a15,d6fb640b86a56696852c7c7b9a43f7797ad511a68ceba0d670ef8a1e594bf3ef,11.34375
dense_p13_a16,d6fb640b86a56696852c7c7b9a43f7797ad511a68ceba0d670ef8a1e594bf3ef,11.34375
dense_p13_a17,d6fb640b86a56696852c7c7b9a43f7797ad511a68ceba0d670ef8a1e594bf3ef,11.34375
dense_p13_a18,d6fb640b86a56696852c7c7b9a43f7797ad511a68ceba0d670ef8a1e594bf3ef,11.34375
dense_p13_a19,d6fb640b86a56696852c7c7b9a43f7797ad511a68ceba0d670ef8a1e594bf3ef,11.34375
dense_p13_a20,d6fb640b86a56696852c7c7b9a43f7797ad511a68ceba0d670ef8a1e594bf3ef,11.34375
dense_p14_a00,a6071d3d15ccfb579826f6b003ca308c9ff4338417ab58fa53d1e9e1147b2c27,-13.09375
dense_p14_a01,a6071d3d15ccfb579826f6b003ca308c9ff4338417ab58fa53d1e9e1147b2c27,-13.09375
dense_p14_a02,588ee6dd1d938272ffc89480ebb2a0ba71b59b14b49c3fbac655fa5a9b4e012d,-13.828125
dense_p14_a03,588ee6dd1d938272ffc89480ebb2a0ba71b59b14b49c3fbac655fa5a9b4e012d,-13.828125
dense_p14_a04,588ee6dd1d938272ffc89480ebb2a0ba71b59b14b49c3fbac655fa5a9b4e012d,-13.828125
dense_p14_a05,588ee6dd1d938272ffc89480ebb2a0ba71b59b14b49c3fbac655fa5a9b4e012d,-13.828125
dense_p14_a06,588ee6dd1d938272ffc89480ebb2a0ba71b59b14b49c3fbac655fa5a9b4e012d,-13.828125
dense_p14_a07,588ee6dd1d938272ffc89480ebb2a0ba71b59b14b49c3fbac655fa5a9b4e012d,-13.828125
dense_p14_a08,588ee6dd1d938272ffc89480ebb2a0ba71b59b14b49c3fbac655fa5a9b4e012d,-13.828125
dense_p14_a09,588ee6dd1d938272ffc89480ebb2a0ba71b59b14b49c3fbac655fa5a9b4e012d,-13.828125
dense_p14_a10,588ee6dd1d938272ffc89480ebb2a0ba71b59b14b49c3fbac655fa5a9b4e012d,-13.828125
dense_p14_a11,588ee6dd1d938272ffc89480ebb2a0ba71b59b14b49c3fbac655fa5a9b4e012d,-13.828125
dense_p14_a12,588ee6dd1d938272ffc89480ebb2a0ba71b59b14b49c3fbac655fa5a9b4e012d,-13.828125
dense_p14_a13,588ee6dd1d938272ffc89480ebb2a0ba71b59b14b49c3fbac655fa5a9b4e012d,-13.828125
dense_p14_a14,588ee6dd1d938272ffc89480ebb2a0ba71b59b14b49c3fbac655fa5a9b4e012d,-13.828125
dense_p14_a15,588ee6dd1d938272ffc89480ebb2a0ba71b59b14b49c3fbac655fa5a9b4e012d,-13.828125
dense_p14_a16,588ee6dd1d938272ffc89480ebb2a0ba71b59b14b49c3fbac655fa5a9b4e012d,-13.828125
dense_p14_a17,588ee6dd1d938272ffc89480ebb2a0ba71b59b14b49c3fbac655fa5a9b4e012d,-13.828125
dense_p14_a18,588ee6dd1d938272ffc89480ebb2a0ba71b59b14b49c3fbac655fa5a9b4e012d,-13.828125
dense_p14_a19,588ee6dd1d938272ffc89480ebb2a0ba71b59b14b49c3fbac655fa5a9b4e012d,-13.828125
dense_p14_a20,588ee6dd1d938272ffc89480ebb2a0ba71b59b14b49c3fbac655fa5a9b4e012d,-13.828125
dense_p15_a00,e3035f0c588848c3c4e95e3ad282e9f7e8f13ad9c9bbc309f37bfda19964ad99,-10.5859375
dense_p15_a01,e3035f0c588848c3c4e95e3ad282e9f7e8f13ad9c9bbc309f37bfda19964ad99,-10.5859375
dense_p15_a02,e3035f0c588848c3c4e95e3ad282e9f7e8f13ad9c9bbc309f37bfda19964ad99,-10.5859375
dense_p15_a03,e3035f0c588848c3c4e95e3ad282e9f7e8f13ad9c9bbc309f37bfda19964ad99,-10.5859375
dense_p15_a04,1e262ff98635903001a7ed490e1e7ec40cf133bda9c4af6828521de661ef76cb,-9.0390625
dense_p15_a05,1e262ff98635903001a7ed490e1e7ec40cf133bda9c4af6828521de661ef76cb,-9.0390625
dense_p15_a06,6c36fad242864d63a6c5da02470c5b2d9389a2923f0b99908d3b2f029968e79c,-8.1875
dense_p15_a07,6c36fad242864d63a6c5da02470c5b2d9389a2923f0b99908d3b2f029968e79c,-8.1875
dense_p15_a08,6c36fad242864d63a6c5da02470c5b2d9389a2923f0b99908d3b2f029968e79c,-8.1875
dense_p15_a09,6c36fad242864d63a6c5da02470c5b2d9389a2923f0b99908d3b2f029968e79c,-8.1875
dense_p15_a10,6c36fad242864d63a6c5da02470c5b2d9389a2923f0b99908d3b2f029968e79c,-8.1875
dense_p15_a11,25da5ac5c9bf3edb3abf0786386e9e186ca863aba79f723ae9b41b481541d4a4,-10.0625
dense_p15_a12,387689c7104f0362a70ec721ab69bbe8258426d8905983986ce59db3ff93b488,-1.267578125
dense_p15_a13,387689c7104f0362a70ec721ab69bbe8258426d8905983986ce59db3ff93b488,-1.267578125
dense_p15_a14,48e328a5fe32da5285f3119f38d45570e3ca62809251ae13e3bf01e9ea2fb977,4.625
dense_p15_a15,48e328a5fe32da5285f3119f38d45570e3ca62809251ae13e3bf01e9ea2fb977,4.625
dense_p15_a16,48e328a5fe32da5285f3119f38d45570e3ca62809251ae13e3bf01e9ea2fb977,4.625
dense_p15_a17,48e328a5fe32da5285f3119f38d45570e3ca62809251ae13e3bf01e9ea2fb977,4.625
dense_p15_a18,48e328a5fe32da5285f3119f38d45570e3ca62809251ae13e3bf01e9ea2fb977,4.625
dense_p15_a19,f8f18760107bb0054f3b71226882a5362db1175d3349d7b30a969eedd39e23ee,7.015625
dense_p15_a20,f8f18760107bb0054f3b71226882a5362db1175d3349d7b30a969eedd39e23ee,7.015625
dense_p16_a00,4e9fa9b68a8a68e59bb0606e2c1635571fd2d4f08ebbcea3114fd30ab074c8f8,-9.9296875
dense_p16_a01,1793fb8ed33fef1fc6a2e0d47e05d74b62317d610b7e440915768e71a837de0f,-1.400390625
dense_p16_a02,1793fb8ed33fef1fc6a2e0d47e05d74b62317d610b7e440915768e71a837de0f,-1.400390625
dense_p16_a03,1793fb8ed33fef1fc6a2e0d47e05d74b62317d610b7e440915768e71a837de0f,-1.400390625
dense_p16_a04,1793fb8ed33fef1fc6a2e0d47e05d74b62317d610b7e440915768e71a837de0f,-1.400390625
dense_p16_a05,1793fb8ed33fef1fc6a2e0d47e05d74b62317d610b7e440915768e71a837de0f,-1.400390625
dense_p16_a06,931ea8299c697d31b115187a522b04aa8d056ca15c530f9bee75750ee32f335a,5.01953125
dense_p16_a07,931ea8299c697d31b115187a522b04aa8d056ca15c530f9bee75750ee32f335a,5.01953125
dense_p16_a08,931ea8299c697d31b115187a522b04aa8d056ca15c530f9bee75750ee32f335a,5.01953125
dense_p16_a09,f515c4b6d1fe16c61cdce6838674f714f619f2cd87e5c06c31f78c8caf46bab8,5.2265625
dense_p16_a10,f515c4b6d1fe16c61cdce6838674f714f619f2cd87e5c06c31f78c8caf46bab8,5.2265625
dense_p16_a11,f515c4b6d1fe16c61cdce6838674f714f619f2cd87e5c06c31f78c8caf46bab8,5.2265625
dense_p16_a12,f515c4b6d1fe16c61cdce6838674f714f619f2cd87e5c06c31f78c8caf46bab8,5.2265625
dense_p16_a13,f515c4b6d1fe16c61cdce6838674f714f619f2cd87e5c06c31f78c8caf46bab8,5.2265625
dense_p16_a14,f515c4b6d1fe16c61cdce6838674f714f619f2cd87e5c06c31f78c8caf46bab8,5.2265625
dense_p16_a15,f515c4b6d1fe16c61cdce6838674f714f619f2cd87e5c06c31f78c8caf46bab8,5.2265625
dense_p16_a16,f515c4b6d1fe16c61cdce6838674f714f619f2cd87e5c06c31f78c8caf46bab8,5.2265625
dense_p16_a17,f515c4b6d1fe16c61cdce6838674f714f619f2cd87e5c06c31f78c8caf46bab8,5.2265625
dense_p16_a18,f515c4b6d1fe16c61cdce6838674f714f619f2cd87e5c06c31f78c8caf46bab8,5.2265625
dense_p16_a19,f515c4b6d1fe16c61cdce6838674f714f619f2cd87e5c06c31f78c8caf46bab8,5.2265625
dense_p16_a20,fad915dcb7171ba8a9f91d16c25cb0fe21bf3ca27d4e7bb82e601804b4e313eb,3.529296875
dense_p17_a00,666e24a3e7fb59d55655febc21ddf35fef8f3ebb3fbed1937910c159eb081c82,-0.5224609375
dense_p17_a01,666e24a3e7fb59d55655febc21ddf35fef8f3ebb3fbed1937910c159eb081c82,-0.5224609375
dense_p17_a02,666e24a3e7fb59d55655febc21ddf35fef8f3ebb3fbed1937910c159eb081c82,-0.5224609375
dense_p17_a03,666e24a3e7fb59d55655febc21ddf35fef8f3ebb3fbed1937910c159eb081c82,-0.5224609375
dense_p17_a04,666e24a3e7fb59d55655febc21ddf35fef8f3ebb3fbed1937910c159eb081c82,-0.5224609375
dense_p17_a05,666e24a3e7fb59d55655febc21ddf35fef8f3ebb3fbed1937910c159eb081c82,-0.5224609375
dense_p17_a06,666e24a3e7fb59d55655febc21ddf35fef8f3ebb3fbed1937910c159eb081c82,-0.5224609375
dense_p17_a07,666e24a3e7fb59d55655febc21ddf35fef8f3ebb3fbed1937910c159eb081c82,-0.5224609375
dense_p17_a08,666e24a3e7fb59d55655febc21ddf35fef8f3ebb3fbed1937910c159eb081c82,-0.5224609375
dense_p17_a09,666e24a3e7fb59d55655febc21ddf35fef8f3ebb3fbed1937910c159eb081c82,-0.5224609375
dense_p17_a10,666e24a3e7fb59d55655febc21ddf35fef8f3ebb3fbed1937910c159eb081c82,-0.5224609375
dense_p17_a11,666e24a3e7fb59d55655febc21ddf35fef8f3ebb3fbed1937910c159eb081c82,-0.5224609375
dense_p17_a12,666e24a3e7fb59d55655febc21ddf35fef8f3ebb3fbed1937910c159eb081c82,-0.5224609375
dense_p17_a13,666e24a3e7fb59d55655febc21ddf35fef8f3ebb3fbed1937910c159eb081c82,-0.5224609375
dense_p17_a14,666e24a3e7fb59d55655febc21ddf35fef8f3ebb3fbed1937910c159eb081c82,-0.5224609375
dense_p17_a15,666e24a3e7fb59d55655febc21ddf35fef8f3ebb3fbed1937910c159eb081c82,-0.5224609375
dense_p17_a16,666e24a3e7fb59d55655febc21ddf35fef8f3ebb3fbed1937910c159eb081c82,-0.5224609375
dense_p17_a17,666e24a3e7fb59d55655febc21ddf35fef8f3ebb3fbed1937910c159eb081c82,-0.5224609375
dense_p17_a18,666e24a3e7fb59d55655febc21ddf35fef8f3ebb3fbed1937910c159eb081c82,-0.5224609375
dense_p17_a19,666e24a3e7fb59d55655febc21ddf35fef8f3ebb3fbed1937910c159eb081c82,-0.5224609375
dense_p17_a20,666e24a3e7fb59d55655febc21ddf35fef8f3ebb3fbed1937910c159eb081c82,-0.5224609375
dense_p18_a00,fc82d60a71ee03e9fd57ad916a91cef17f9ae035a7a6336f170a7f7f650122d3,-10.9140625
dense_p18_a01,fc82d60a71ee03e9fd57ad916a91cef17f9ae035a7a6336f170a7f7f650122d3,-10.9140625
dense_p18_a02,fc82d60a71ee03e9fd57ad916a91cef17f9ae035a7a6336f170a7f7f650122d3,-10.9140625
dense_p18_a03,fc82d60a71ee03e9fd57ad916a91cef17f9ae035a7a6336f170a7f7f650122d3,-10.9140625
dense_p18_a04,fc82d60a71ee03e9fd57ad916a91cef17f9ae035a7a6336f170a7f7f650122d3,-10.9140625
dense_p18_a05,fc82d60a71ee03e9fd57ad916a91cef17f9ae035a7a6336f170a7f7f650122d3,-10.9140625
dense_p18_a06,fc82d60a71ee03e9fd57ad916a91cef17f9ae035a7a6336f170a7f7f650122d3,-10.9140625
dense_p18_a07,fc82d60a71ee03e9fd57ad916a91cef17f9ae035a7a6336f170a7f7f650122d3,-10.9140625
dense_p18_a08,fc82d60a71ee03e9fd57ad916a91cef17f9ae035a7a6336f170a7f7f650122d3,-10.9140625
dense_p18_a09,fc82d60a71ee03e9fd57ad916a91cef17f9ae035a7a6336f170a7f7f650122d3,-10.9140625
dense_p18_a10,fc82d60a71ee03e9fd57ad916a91cef17f9ae035a7a6336f170a7f7f650122d3,-10.9140625
dense_p18_a11,fc82d60a71ee03e9fd57ad916a91cef17f9ae035a7a6336f170a7f7f650122d3,-10.9140625
dense_p18_a12,fc82d60a71ee03e9fd57ad916a91cef17f9ae035a7a6336f170a7f7f650122d3,-10.9140625
dense_p18_a13,fc82d60a71ee03e9fd57ad916a91cef17f9ae035a7a6336f170a7f7f650122d3,-10.9140625
dense_p18_a14,fc82d60a71ee03e9fd57ad916a91cef17f9ae035a7a6336f170a7f7f650122d3,-10.9140625
dense_p18_a15,fc82d60a71ee03e9fd57ad916a91cef17f9ae035a7a6336f170a7f7f650122d3,-10.9140625
dense_p18_a16,fc82d60a71ee03e9fd57ad916a91cef17f9ae035a7a6336f170a7f7f650122d3,-10.9140625
dense_p18_a17,fc82d60a71ee03e9fd57ad916a91cef17f9ae035a7a6336f170a7f7f650122d3,-10.9140625
dense_p18_a18,fc82d60a71ee03e9fd57ad916a91cef17f9ae035a7a6336f170a7f7f650122d3,-10.9140625
dense_p18_a19,fc82d60a71ee03e9fd57ad916a91cef17f9ae035a7a6336f170a7f7f650122d3,-10.9140625
dense_p18_a20,fc82d60a71ee03e9fd57ad916a91cef17f9ae035a7a6336f170a7f7f650122d3,-10.9140625
dense_p19_a00,679e5e810d163a3408fd412e33530cde9254889bb0a541521ee2ac17e6ce377e,11.453125
dense_p19_a01,679e5e810d163a3408fd412e33530cde9254889bb0a541521ee2ac17e6ce377e,11.453125
dense_p19_a02,2b7a5f044907addbac6940f15a259826cc05fb035c043505a309abdd1816a9ca,10.15625
dense_p19_a03,2b7a5f044907addbac6940f15a259826cc05fb035c043505a309abdd1816a9ca,10.15625
dense_p19_a04,2b7a5f044907addbac6940f15a259826cc05fb035c043505a309abdd1816a9ca,10.15625
dense_p19_a05,2b7a5f044907addbac6940f15a259826cc05fb035c043505a309abdd1816a9ca,10.15625
dense_p19_a06,2b7a5f044907addbac6940f15a259826cc05fb035c043505a309abdd1816a9ca,10.15625
dense_p19_a07,2b7a5f044907addbac6940f15a259826cc05fb035c043505a309abdd1816a9ca,10.15625
dense_p19_a08,7f8240e852f1832e64ca4133c6921023d9beee2b7b12e614fa5a075f7199a758,11.578125
dense_p19_a09,91df7ca5247bc0f5bb24c924e740f8383af3f752a68baee11e9d89378b4b3f05,8.765625
dense_p19_a10,3cf7631486ee549ad9d53c19c4180fec8cfbce19dbd64e08687bf1c3913ab64f,7.46875
dense_p19_a11,3cf7631486ee549ad9d53c19c4180fec8cfbce19dbd64e08687bf1c3913ab64f,7.46875
dense_p19_a12,3cf7631486ee549ad9d53c19c4180fec8cfbce19dbd64e08687bf1c3913ab64f,7.46875
dense_p19_a13,3cf7631486ee549ad9d53c19c4180fec8cfbce19dbd64e08687bf1c3913ab64f,7.46875
dense_p19_a14,9685c067143e3dd2d4127d21b5931f5db2a6bf02ffcd3df2d319c46714e7e7cf,4.69921875
dense_p19_a15,4b2e41197092255ef0ae77ca5d11f7c3cd3de4659437b31f9b948bbd614d7be8,13.5078125
dense_p19_a16,4b2e41197092255ef0ae77ca5d11f7c3cd3de4659437b31f9b948bbd614d7be8,13.5078125
dense_p19_a17,719fe3b0cd5bd33436ee12d1b1dcd6cf55df9be2ea0bde77adf5b106892c5fc9,11.28125
dense_p19_a18,719fe3b0cd5bd33436ee12d1b1dcd6cf55df9be2ea0bde77adf5b106892c5fc9,11.28125
dense_p19_a19,719fe3b0cd5bd33436ee12d1b1dcd6cf55df9be2ea0bde77adf5b106892c5fc9,11.28125
dense_p19_a20,719fe3b0cd5bd33436ee12d1b1dcd6cf55df9be2ea0bde77adf5b106892c5fc9,11.28125
